Plot Title: 10662647,,,,,,,,
#,"Date Time, GMT+06:00","Abs Pres, kPa (LGR S/N: 10662647, SEN S/N: 10662647)","Temp, °C (LGR S/N: 10662647, SEN S/N: 10662647)",Coupler Detached (LGR S/N: 10662647),Coupler Attached (LGR S/N: 10662647),Host Connected (LGR S/N: 10662647),Stopped (LGR S/N: 10662647),End Of File (LGR S/N: 10662647)
1132,08/25/2023 03:00:00 PM,72.764,2.088,,,,,
1133,08/25/2023 04:00:00 PM,72.831,1.764,,,,,
1134,08/25/2023 05:00:00 PM,72.918,1.221,,,,,
1135,08/25/2023 06:00:00 PM,72.722,1.112,,,,,
1136,08/25/2023 07:00:00 PM,72.709,0.674,,,,,
1137,08/25/2023 08:00:00 PM,72.661,0.784,,,,,
1138,08/25/2023 09:00:00 PM,72.574,0.893,,,,,
1139,08/25/2023 10:00:00 PM,72.574,0.893,,,,,
1140,08/25/2023 11:00:00 PM,72.536,0.893,,,,,
1141,08/26/2023 12:00:00 AM,72.571,0.784,,,,,
1142,08/26/2023 01:00:00 AM,72.568,0.674,,,,,
1143,08/26/2023 02:00:00 AM,72.516,0.674,,,,,
1144,08/26/2023 03:00:00 AM,72.516,0.674,,,,,
1145,08/26/2023 04:00:00 AM,72.504,0.674,,,,,
1146,08/26/2023 05:00:00 AM,72.468,0.784,,,,,
1147,08/26/2023 06:00:00 AM,72.465,0.674,,,,,
1148,08/26/2023 07:00:00 AM,72.443,0.784,,,,,
1149,08/26/2023 08:00:00 AM,72.455,0.784,,,,,
1150,08/26/2023 09:00:00 AM,72.542,0.232,,,,,
1151,08/26/2023 10:00:00 AM,72.478,0.674,,,,,
1152,08/26/2023 11:00:00 AM,72.096,1.656,,,,,
1153,08/26/2023 12:00:00 PM,72.086,1.764,,,,,
1154,08/26/2023 01:00:00 PM,72.025,1.872,,,,,
1155,08/26/2023 02:00:00 PM,71.556,2.943,,,,,
1156,08/26/2023 03:00:00 PM,71.758,2.41,,,,,
1157,08/26/2023 04:00:00 PM,72.105,1.548,,,,,
1158,08/26/2023 05:00:00 PM,72.134,1.656,,,,,
1159,08/26/2023 06:00:00 PM,72.205,1.439,,,,,
1160,08/26/2023 07:00:00 PM,72.288,1.221,,,,,
1161,08/26/2023 08:00:00 PM,72.346,1.003,,,,,
1162,08/26/2023 09:00:00 PM,72.513,0.563,,,,,
1163,08/26/2023 10:00:00 PM,72.516,0.674,,,,,
1164,08/26/2023 11:00:00 PM,72.504,0.674,,,,,
1165,08/27/2023 12:00:00 AM,72.494,0.784,,,,,
1166,08/27/2023 01:00:00 AM,72.548,0.453,,,,,
1167,08/27/2023 02:00:00 AM,72.628,0.121,,,,,
1168,08/27/2023 03:00:00 AM,72.571,0.343,,,,,
1169,08/27/2023 04:00:00 AM,72.574,0.453,,,,,
1170,08/27/2023 05:00:00 AM,72.584,0.343,,,,,
1171,08/27/2023 06:00:00 AM,72.561,0.453,,,,,
1172,08/27/2023 07:00:00 AM,72.558,0.343,,,,,
1173,08/27/2023 08:00:00 AM,72.494,0.784,,,,,
1174,08/27/2023 09:00:00 AM,72.314,1.221,,,,,
1175,08/27/2023 10:00:00 AM,72.244,1.439,,,,,
1176,08/27/2023 11:00:00 AM,72.099,1.764,,,,,
1177,08/27/2023 12:00:00 PM,71.974,1.872,,,,,
1178,08/27/2023 01:00:00 PM,71.877,2.088,,,,,
1179,08/27/2023 02:00:00 PM,71.887,1.98,,,,,
1180,08/27/2023 03:00:00 PM,71.778,2.195,,,,,
1181,08/27/2023 04:00:00 PM,71.684,2.517,,,,,
1182,08/27/2023 05:00:00 PM,71.781,2.303,,,,,
1183,08/27/2023 06:00:00 PM,71.9,1.98,,,,,
1184,08/27/2023 07:00:00 PM,72.15,1.33,,,,,
1185,08/27/2023 08:00:00 PM,72.292,0.893,,,,,
1186,08/27/2023 09:00:00 PM,72.349,0.674,,,,,
1187,08/27/2023 10:00:00 PM,72.327,0.784,,,,,
1188,08/27/2023 11:00:00 PM,72.337,0.674,,,,,
1189,08/28/2023 12:00:00 AM,72.337,0.674,,,,,
1190,08/28/2023 01:00:00 AM,72.346,0.563,,,,,
1191,08/28/2023 02:00:00 AM,72.324,0.674,,,,,
1192,08/28/2023 03:00:00 AM,72.324,0.674,,,,,
1193,08/28/2023 04:00:00 AM,72.285,0.674,,,,,
1194,08/28/2023 05:00:00 AM,72.365,0.343,,,,,
1195,08/28/2023 06:00:00 AM,72.388,0.232,,,,,
1196,08/28/2023 07:00:00 AM,72.471,0.01,,,,,
1197,08/28/2023 08:00:00 AM,72.462,0.121,,,,,
1198,08/28/2023 09:00:00 AM,72.465,0.232,,,,,
1199,08/28/2023 10:00:00 AM,72.385,0.563,,,,,
1200,08/28/2023 11:00:00 AM,72.138,1.33,,,,,
1201,08/28/2023 12:00:00 PM,71.871,1.872,,,,,
1202,08/28/2023 01:00:00 PM,71.775,2.088,,,,,
1203,08/28/2023 02:00:00 PM,71.836,1.98,,,,,
1204,08/28/2023 03:00:00 PM,71.8,2.088,,,,,
1205,08/28/2023 04:00:00 PM,71.607,2.517,,,,,
1206,08/28/2023 05:00:00 PM,71.713,2.195,,,,,
1207,08/28/2023 06:00:00 PM,72.009,1.33,,,,,
1208,08/28/2023 07:00:00 PM,72.484,0.01,,,,,
1209,08/28/2023 08:00:00 PM,72.465,0.232,,,,,
1210,08/28/2023 09:00:00 PM,72.417,0.343,,,,,
1211,08/28/2023 10:00:00 PM,72.455,0.343,,,,,
1212,08/28/2023 11:00:00 PM,72.439,0.232,,,,,
1213,08/29/2023 12:00:00 AM,72.462,0.121,,,,,
1214,08/29/2023 01:00:00 AM,72.471,0.01,,,,,
1215,08/29/2023 02:00:00 AM,72.471,0.01,,,,,
1216,08/29/2023 03:00:00 AM,72.484,0.01,,,,,
1217,08/29/2023 04:00:00 AM,72.471,0.01,,,,,
1218,08/29/2023 05:00:00 AM,72.471,0.01,,,,,
1219,08/29/2023 06:00:00 AM,72.484,0.01,,,,,
1220,08/29/2023 07:00:00 AM,72.471,0.01,,,,,
1221,08/29/2023 08:00:00 AM,72.471,0.01,,,,,
1222,08/29/2023 09:00:00 AM,72.385,0.563,,,,,
1223,08/29/2023 10:00:00 AM,72.247,1.112,,,,,
1224,08/29/2023 11:00:00 AM,72.199,1.221,,,,,
1225,08/29/2023 12:00:00 PM,71.752,2.195,,,,,
1226,08/29/2023 01:00:00 PM,71.318,3.155,,,,,
1227,08/29/2023 02:00:00 PM,71.134,3.472,,,,,
1228,08/29/2023 03:00:00 PM,71.112,3.578,,,,,
1229,08/29/2023 04:00:00 PM,71.218,3.261,,,,,
1230,08/29/2023 05:00:00 PM,71.434,2.73,,,,,
1231,08/29/2023 06:00:00 PM,71.736,2.088,,,,,
1232,08/29/2023 07:00:00 PM,72.032,1.221,,,,,
1233,08/29/2023 08:00:00 PM,72.295,0.563,,,,,
1234,08/29/2023 09:00:00 PM,72.353,0.343,,,,,
1235,08/29/2023 10:00:00 PM,72.401,0.232,,,,,
1236,08/29/2023 11:00:00 PM,72.413,0.232,,,,,
1237,08/30/2023 12:00:00 AM,72.436,0.121,,,,,
1238,08/30/2023 01:00:00 AM,72.436,0.121,,,,,
1239,08/30/2023 02:00:00 AM,72.423,0.121,,,,,
1240,08/30/2023 03:00:00 AM,72.449,0.121,,,,,
1241,08/30/2023 04:00:00 AM,72.445,0.01,,,,,
1242,08/30/2023 05:00:00 AM,72.458,0.01,,,,,
1243,08/30/2023 06:00:00 AM,72.458,0.01,,,,,
1244,08/30/2023 07:00:00 AM,72.471,0.01,,,,,
1245,08/30/2023 08:00:00 AM,72.452,0.232,,,,,
1246,08/30/2023 09:00:00 AM,72.269,1.003,,,,,
1247,08/30/2023 10:00:00 AM,72.041,1.548,,,,,
1248,08/30/2023 11:00:00 AM,71.524,2.73,,,,,
1249,08/30/2023 12:00:00 PM,71.137,3.578,,,,,
1250,08/30/2023 01:00:00 PM,70.896,4.102,,,,,
1251,08/30/2023 02:00:00 PM,70.799,4.311,,,,,
1252,08/30/2023 03:00:00 PM,70.87,4.102,,,,,
1253,08/30/2023 04:00:00 PM,71.018,3.893,,,,,
1254,08/30/2023 05:00:00 PM,71.331,3.155,,,,,
1255,08/30/2023 06:00:00 PM,71.633,2.517,,,,,
1256,08/30/2023 07:00:00 PM,71.983,1.764,,,,,
1257,08/30/2023 08:00:00 PM,72.234,1.112,,,,,
1258,08/30/2023 09:00:00 PM,72.292,0.893,,,,,
1259,08/30/2023 10:00:00 PM,72.349,0.674,,,,,
1260,08/30/2023 11:00:00 PM,72.375,0.674,,,,,
1261,08/31/2023 12:00:00 AM,72.394,0.453,,,,,
1262,08/31/2023 01:00:00 AM,72.407,0.453,,,,,
1263,08/31/2023 02:00:00 AM,72.433,0.453,,,,,
1264,08/31/2023 03:00:00 AM,72.43,0.343,,,,,
1265,08/31/2023 04:00:00 AM,72.417,0.343,,,,,
1266,08/31/2023 05:00:00 AM,72.43,0.343,,,,,
1267,08/31/2023 06:00:00 AM,72.426,0.232,,,,,
1268,08/31/2023 07:00:00 AM,72.433,0.453,,,,,
1269,08/31/2023 08:00:00 AM,72.398,0.563,,,,,
1270,08/31/2023 09:00:00 AM,72.022,1.764,,,,,
1271,08/31/2023 10:00:00 AM,71.791,2.195,,,,,
1272,08/31/2023 11:00:00 AM,71.359,3.261,,,,,
1273,08/31/2023 12:00:00 PM,71.562,2.73,,,,,
1274,08/31/2023 01:00:00 PM,71.765,2.195,,,,,
1275,08/31/2023 02:00:00 PM,71.813,2.088,,,,,
1276,08/31/2023 03:00:00 PM,71.897,1.872,,,,,
1277,08/31/2023 04:00:00 PM,71.922,1.872,,,,,
1278,08/31/2023 05:00:00 PM,71.758,2.41,,,,,
1279,08/31/2023 06:00:00 PM,71.816,2.195,,,,,
1280,08/31/2023 07:00:00 PM,72.115,1.439,,,,,
1281,08/31/2023 08:00:00 PM,72.292,0.893,,,,,
1282,08/31/2023 09:00:00 PM,72.362,0.674,,,,,
1283,08/31/2023 10:00:00 PM,72.41,0.563,,,,,
1284,08/31/2023 11:00:00 PM,72.42,0.453,,,,,
1285,09/01/2023 12:00:00 AM,72.433,0.453,,,,,
1286,09/01/2023 01:00:00 AM,72.43,0.343,,,,,
1287,09/01/2023 02:00:00 AM,72.41,0.563,,,,,
1288,09/01/2023 03:00:00 AM,72.385,0.563,,,,,
1289,09/01/2023 04:00:00 AM,72.401,0.674,,,,,
1290,09/01/2023 05:00:00 AM,72.388,0.674,,,,,
1291,09/01/2023 06:00:00 AM,72.394,0.453,,,,,
1292,09/01/2023 07:00:00 AM,72.398,0.563,,,,,
1293,09/01/2023 08:00:00 AM,72.353,0.784,,,,,
1294,09/01/2023 09:00:00 AM,72.009,1.764,,,,,
1295,09/01/2023 10:00:00 AM,71.636,2.624,,,,,
1296,09/01/2023 11:00:00 AM,71.469,3.049,,,,,
1297,09/01/2023 12:00:00 PM,71.356,3.155,,,,,
1298,09/01/2023 01:00:00 PM,71.237,3.472,,,,,
1299,09/01/2023 02:00:00 PM,71.24,3.578,,,,,
1300,09/01/2023 03:00:00 PM,71.649,2.624,,,,,
1301,09/01/2023 04:00:00 PM,71.636,2.624,,,,,
1302,09/01/2023 05:00:00 PM,71.626,2.73,,,,,
1303,09/01/2023 06:00:00 PM,71.771,2.41,,,,,
1304,09/01/2023 07:00:00 PM,72.048,1.764,,,,,
1305,09/01/2023 08:00:00 PM,72.285,1.112,,,,,
1306,09/01/2023 09:00:00 PM,72.404,0.784,,,,,
1307,09/01/2023 10:00:00 PM,72.426,0.674,,,,,
1308,09/01/2023 11:00:00 PM,72.449,0.563,,,,,
1309,09/02/2023 12:00:00 AM,72.436,0.563,,,,,
1310,09/02/2023 01:00:00 AM,72.475,0.563,,,,,
1311,09/02/2023 02:00:00 AM,72.449,0.563,,,,,
1312,09/02/2023 03:00:00 AM,72.423,0.563,,,,,
1313,09/02/2023 04:00:00 AM,72.398,0.563,,,,,
1314,09/02/2023 05:00:00 AM,72.42,0.453,,,,,
1315,09/02/2023 06:00:00 AM,72.42,0.453,,,,,
1316,09/02/2023 07:00:00 AM,72.433,0.453,,,,,
1317,09/02/2023 08:00:00 AM,72.42,0.453,,,,,
1318,09/02/2023 09:00:00 AM,72.105,1.548,,,,,
1319,09/02/2023 10:00:00 AM,71.672,2.517,,,,,
1320,09/02/2023 11:00:00 AM,71.405,3.049,,,,,
1321,09/02/2023 12:00:00 PM,71.253,3.578,,,,,
1322,09/02/2023 01:00:00 PM,71.601,2.73,,,,,
1323,09/02/2023 02:00:00 PM,71.926,1.98,,,,,
1324,09/02/2023 03:00:00 PM,71.768,2.303,,,,,
1325,09/02/2023 04:00:00 PM,71.758,2.41,,,,,
1326,09/02/2023 05:00:00 PM,71.733,2.41,,,,,
1327,09/02/2023 06:00:00 PM,71.913,1.98,,,,,
1328,09/02/2023 07:00:00 PM,72.15,1.33,,,,,
1329,09/02/2023 08:00:00 PM,72.317,0.893,,,,,
1330,09/02/2023 09:00:00 PM,72.362,0.674,,,,,
1331,09/02/2023 10:00:00 PM,72.398,0.563,,,,,
1332,09/02/2023 11:00:00 PM,72.42,0.453,,,,,
1333,09/03/2023 12:00:00 AM,72.42,0.453,,,,,
1334,09/03/2023 01:00:00 AM,72.43,0.343,,,,,
1335,09/03/2023 02:00:00 AM,72.442,0.343,,,,,
1336,09/03/2023 03:00:00 AM,72.43,0.343,,,,,
1337,09/03/2023 04:00:00 AM,72.442,0.343,,,,,
1338,09/03/2023 05:00:00 AM,72.442,0.343,,,,,
1339,09/03/2023 06:00:00 AM,72.439,0.232,,,,,
1340,09/03/2023 07:00:00 AM,72.426,0.232,,,,,
1341,09/03/2023 08:00:00 AM,72.42,0.453,,,,,
1342,09/03/2023 09:00:00 AM,72.138,1.33,,,,,
1343,09/03/2023 10:00:00 AM,71.742,2.303,,,,,
1344,09/03/2023 11:00:00 AM,71.501,2.837,,,,,
1345,09/03/2023 12:00:00 PM,71.453,2.943,,,,,
1346,09/03/2023 01:00:00 PM,71.537,2.73,,,,,
1347,09/03/2023 02:00:00 PM,71.466,2.943,,,,,
1348,09/03/2023 03:00:00 PM,71.215,3.578,,,,,
1349,09/03/2023 04:00:00 PM,71.794,2.303,,,,,
1350,09/03/2023 05:00:00 PM,72.128,1.439,,,,,
1351,09/03/2023 06:00:00 PM,72.044,1.656,,,,,
1352,09/03/2023 07:00:00 PM,72.125,1.33,,,,,
1353,09/03/2023 08:00:00 PM,72.279,0.893,,,,,
1354,09/03/2023 09:00:00 PM,72.311,0.674,,,,,
1355,09/03/2023 10:00:00 PM,72.333,0.563,,,,,
1356,09/03/2023 11:00:00 PM,72.311,0.674,,,,,
1357,09/04/2023 12:00:00 AM,72.282,0.563,,,,,
1358,09/04/2023 01:00:00 AM,72.308,0.563,,,,,
1359,09/04/2023 02:00:00 AM,72.285,0.674,,,,,
1360,09/04/2023 03:00:00 AM,72.272,0.674,,,,,
1361,09/04/2023 04:00:00 AM,72.282,0.563,,,,,
1362,09/04/2023 05:00:00 AM,72.388,0.232,,,,,
1363,09/04/2023 06:00:00 AM,72.333,0.563,,,,,
1364,09/04/2023 07:00:00 AM,72.321,0.563,,,,,
1365,09/04/2023 08:00:00 AM,72.33,0.453,,,,,
1366,09/04/2023 09:00:00 AM,72.24,0.893,,,,,
1367,09/04/2023 10:00:00 AM,72.073,1.33,,,,,
1368,09/04/2023 11:00:00 AM,71.398,2.837,,,,,
1369,09/04/2023 12:00:00 PM,71.134,3.472,,,,,
1370,09/04/2023 01:00:00 PM,71.588,2.303,,,,,
1371,09/04/2023 02:00:00 PM,71.241,3.155,,,,,
1372,09/04/2023 03:00:00 PM,71.611,2.195,,,,,
1373,09/04/2023 04:00:00 PM,71.505,2.517,,,,,
1374,09/04/2023 05:00:00 PM,71.649,2.195,,,,,
1375,09/04/2023 06:00:00 PM,71.755,1.872,,,,,
1376,09/04/2023 07:00:00 PM,72.019,1.221,,,,,
1377,09/04/2023 08:00:00 PM,72.138,0.893,,,,,
1378,09/04/2023 09:00:00 PM,72.195,0.674,,,,,
1379,09/04/2023 10:00:00 PM,72.208,0.674,,,,,
1380,09/04/2023 11:00:00 PM,72.324,0.232,,,,,
1381,09/05/2023 12:00:00 AM,72.378,0.343,,,,,
1382,09/05/2023 01:00:00 AM,72.349,0.232,,,,,
1383,09/05/2023 02:00:00 AM,72.375,0.232,,,,,
1384,09/05/2023 03:00:00 AM,72.359,0.121,,,,,
1385,09/05/2023 04:00:00 AM,72.359,0.121,,,,,
1386,09/05/2023 05:00:00 AM,72.375,0.232,,,,,
1387,09/05/2023 06:00:00 AM,72.362,0.232,,,,,
1388,09/05/2023 07:00:00 AM,72.353,0.343,,,,,
1389,09/05/2023 08:00:00 AM,72.353,0.343,,,,,
1390,09/05/2023 09:00:00 AM,72.183,1.112,,,,,
1391,09/05/2023 10:00:00 AM,71.871,1.872,,,,,
1392,09/05/2023 11:00:00 AM,71.627,2.303,,,,,
1393,09/05/2023 12:00:00 PM,71.324,2.943,,,,,
1394,09/05/2023 01:00:00 PM,71.06,3.578,,,,,
1395,09/05/2023 02:00:00 PM,70.938,3.788,,,,,
1396,09/05/2023 03:00:00 PM,71.025,3.683,,,,,
1397,09/05/2023 04:00:00 PM,71.373,2.837,,,,,
1398,09/05/2023 05:00:00 PM,71.659,2.088,,,,,
1399,09/05/2023 06:00:00 PM,71.887,1.548,,,,,
1400,09/05/2023 07:00:00 PM,71.98,1.221,,,,,
1401,09/05/2023 08:00:00 PM,72.186,0.784,,,,,
1402,09/05/2023 09:00:00 PM,72.256,0.563,,,,,
1403,09/05/2023 10:00:00 PM,72.279,0.453,,,,,
1404,09/05/2023 11:00:00 PM,72.301,0.343,,,,,
1405,09/06/2023 12:00:00 AM,72.324,0.232,,,,,
1406,09/06/2023 01:00:00 AM,72.324,0.232,,,,,
1407,09/06/2023 02:00:00 AM,72.346,0.121,,,,,
1408,09/06/2023 03:00:00 AM,72.346,0.121,,,,,
1409,09/06/2023 04:00:00 AM,72.346,0.121,,,,,
1410,09/06/2023 05:00:00 AM,72.346,0.121,,,,,
1411,09/06/2023 06:00:00 AM,72.343,0.01,,,,,
1412,09/06/2023 07:00:00 AM,72.356,0.01,,,,,
1413,09/06/2023 08:00:00 AM,72.349,0.232,,,,,
1414,09/06/2023 09:00:00 AM,72.202,0.893,,,,,
1415,09/06/2023 10:00:00 AM,72.003,1.548,,,,,
1416,09/06/2023 11:00:00 AM,71.64,2.303,,,,,
1417,09/06/2023 12:00:00 PM,71.289,3.049,,,,,
1418,09/06/2023 01:00:00 PM,71.073,3.578,,,,,
1419,09/06/2023 02:00:00 PM,71.289,3.049,,,,,
1420,09/06/2023 03:00:00 PM,71.517,2.517,,,,,
1421,09/06/2023 04:00:00 PM,71.575,2.303,,,,,
1422,09/06/2023 05:00:00 PM,71.755,1.872,,,,,
1423,09/06/2023 06:00:00 PM,71.791,1.764,,,,,
1424,09/06/2023 07:00:00 PM,72.016,1.112,,,,,
1425,09/06/2023 08:00:00 PM,72.112,0.893,,,,,
1426,09/06/2023 09:00:00 PM,72.147,0.784,,,,,
1427,09/06/2023 10:00:00 PM,72.17,0.674,,,,,
1428,09/06/2023 11:00:00 PM,72.205,0.563,,,,,
1429,09/07/2023 12:00:00 AM,72.218,0.563,,,,,
1430,09/07/2023 01:00:00 AM,72.24,0.453,,,,,
1431,09/07/2023 02:00:00 AM,72.25,0.343,,,,,
1432,09/07/2023 03:00:00 AM,72.237,0.343,,,,,
1433,09/07/2023 04:00:00 AM,72.263,0.343,,,,,
1434,09/07/2023 05:00:00 AM,72.25,0.343,,,,,
1435,09/07/2023 06:00:00 AM,72.263,0.343,,,,,
1436,09/07/2023 07:00:00 AM,72.253,0.453,,,,,
1437,09/07/2023 08:00:00 AM,72.173,0.784,,,,,
1438,09/07/2023 09:00:00 AM,71.961,1.439,,,,,
1439,09/07/2023 10:00:00 AM,71.746,1.98,,,,,
1440,09/07/2023 11:00:00 AM,71.694,1.98,,,,,
1441,09/07/2023 12:00:00 PM,71.685,2.088,,,,,
1442,09/07/2023 01:00:00 PM,70.925,3.788,,,,,
1443,09/07/2023 02:00:00 PM,70.6,4.519,,,,,
1444,09/07/2023 03:00:00 PM,71.195,3.367,,,,,
1445,09/07/2023 04:00:00 PM,71.459,2.73,,,,,
1446,09/07/2023 05:00:00 PM,71.723,2.088,,,,,
1447,09/07/2023 06:00:00 PM,71.755,1.872,,,,,
1448,09/07/2023 07:00:00 PM,72.009,1.33,,,,,
1449,09/07/2023 08:00:00 PM,72.15,0.893,,,,,
1450,09/07/2023 09:00:00 PM,72.173,0.784,,,,,
1451,09/07/2023 10:00:00 PM,72.208,0.674,,,,,
1452,09/07/2023 11:00:00 PM,72.218,0.563,,,,,
1453,09/08/2023 12:00:00 AM,72.215,0.453,,,,,
1454,09/08/2023 01:00:00 AM,72.227,0.453,,,,,
1455,09/08/2023 02:00:00 AM,72.227,0.453,,,,,
1456,09/08/2023 03:00:00 AM,72.202,0.453,,,,,
1457,09/08/2023 04:00:00 AM,72.215,0.453,,,,,
1458,09/08/2023 05:00:00 AM,72.215,0.453,,,,,
1459,09/08/2023 06:00:00 AM,72.202,0.453,,,,,
1460,09/08/2023 07:00:00 AM,72.202,0.453,,,,,
1461,09/08/2023 08:00:00 AM,72.138,0.893,,,,,
1462,09/08/2023 09:00:00 AM,72.032,1.221,,,,,
1463,09/08/2023 10:00:00 AM,72.041,1.112,,,,,
1464,09/08/2023 11:00:00 AM,71.72,1.98,,,,,
1465,09/08/2023 12:00:00 PM,71.791,1.764,,,,,
1466,09/08/2023 01:00:00 PM,71.685,2.088,,,,,
1467,09/08/2023 02:00:00 PM,71.579,2.41,,,,,
1468,09/08/2023 03:00:00 PM,71.591,2.41,,,,,
1469,09/08/2023 04:00:00 PM,71.868,1.764,,,,,
1470,09/08/2023 05:00:00 PM,71.829,1.764,,,,,
1471,09/08/2023 06:00:00 PM,72.009,1.33,,,,,
1472,09/08/2023 07:00:00 PM,72.054,1.112,,,,,
1473,09/08/2023 08:00:00 PM,72.089,1.003,,,,,
1474,09/08/2023 09:00:00 PM,72.125,0.893,,,,,
1475,09/08/2023 10:00:00 PM,72.17,0.674,,,,,
1476,09/08/2023 11:00:00 PM,72.16,0.784,,,,,
1477,09/09/2023 12:00:00 AM,72.157,0.674,,,,,
1478,09/09/2023 01:00:00 AM,72.17,0.674,,,,,
1479,09/09/2023 02:00:00 AM,72.157,0.674,,,,,
1480,09/09/2023 03:00:00 AM,72.17,0.674,,,,,
1481,09/09/2023 04:00:00 AM,72.157,0.674,,,,,
1482,09/09/2023 05:00:00 AM,72.215,0.453,,,,,
1483,09/09/2023 06:00:00 AM,72.227,0.453,,,,,
1484,09/09/2023 07:00:00 AM,72.215,0.453,,,,,
1485,09/09/2023 08:00:00 AM,72.215,0.453,,,,,
1486,09/09/2023 09:00:00 AM,71.987,1.439,,,,,
1487,09/09/2023 10:00:00 AM,71.89,1.656,,,,,
1488,09/09/2023 11:00:00 AM,71.289,3.049,,,,,
1489,09/09/2023 12:00:00 PM,71.228,3.155,,,,,
1490,09/09/2023 01:00:00 PM,71.53,2.517,,,,,
1491,09/09/2023 02:00:00 PM,71.447,2.73,,,,,
1492,09/09/2023 03:00:00 PM,71.376,2.943,,,,,
1493,09/09/2023 04:00:00 PM,71.582,2.517,,,,,
1494,09/09/2023 05:00:00 PM,71.736,2.088,,,,,
1495,09/09/2023 06:00:00 PM,71.842,1.764,,,,,
1496,09/09/2023 07:00:00 PM,72,1.439,,,,,
1497,09/09/2023 08:00:00 PM,72.067,1.112,,,,,
1498,09/09/2023 09:00:00 PM,72.115,1.003,,,,,
1499,09/09/2023 10:00:00 PM,72.102,1.003,,,,,
1500,09/09/2023 11:00:00 PM,72.147,0.784,,,,,
1501,09/10/2023 12:00:00 AM,72.17,0.674,,,,,
1502,09/10/2023 01:00:00 AM,72.192,0.563,,,,,
1503,09/10/2023 02:00:00 AM,72.215,0.453,,,,,
1504,09/10/2023 03:00:00 AM,72.215,0.453,,,,,
1505,09/10/2023 04:00:00 AM,72.211,0.343,,,,,
1506,09/10/2023 05:00:00 AM,72.224,0.343,,,,,
1507,09/10/2023 06:00:00 AM,72.224,0.343,,,,,
1508,09/10/2023 07:00:00 AM,72.224,0.343,,,,,
1509,09/10/2023 08:00:00 AM,72.215,0.453,,,,,
1510,09/10/2023 09:00:00 AM,71.961,1.439,,,,,
1511,09/10/2023 10:00:00 AM,71.636,2.195,,,,,
1512,09/10/2023 11:00:00 AM,71.238,3.049,,,,,
1513,09/10/2023 12:00:00 PM,70.974,3.683,,,,,
1514,09/10/2023 01:00:00 PM,70.989,3.788,,,,,
1515,09/10/2023 02:00:00 PM,71.434,2.73,,,,,
1516,09/10/2023 03:00:00 PM,71.749,2.088,,,,,
1517,09/10/2023 04:00:00 PM,71.572,2.624,,,,,
1518,09/10/2023 05:00:00 PM,71.665,2.303,,,,,
1519,09/10/2023 06:00:00 PM,71.82,1.872,,,,,
1520,09/10/2023 07:00:00 PM,72.057,1.221,,,,,
1521,09/10/2023 08:00:00 PM,72.189,0.893,,,,,
1522,09/10/2023 09:00:00 PM,72.189,0.893,,,,,
1523,09/10/2023 10:00:00 PM,72.186,0.784,,,,,
1524,09/10/2023 11:00:00 PM,72.208,0.674,,,,,
1525,09/11/2023 12:00:00 AM,72.183,0.674,,,,,
1526,09/11/2023 01:00:00 AM,72.195,0.674,,,,,
1527,09/11/2023 02:00:00 AM,72.16,0.784,,,,,
1528,09/11/2023 03:00:00 AM,72.17,0.674,,,,,
1529,09/11/2023 04:00:00 AM,72.17,0.674,,,,,
1530,09/11/2023 05:00:00 AM,72.157,0.674,,,,,
1531,09/11/2023 06:00:00 AM,72.157,0.674,,,,,
1532,09/11/2023 07:00:00 AM,72.157,0.674,,,,,
1533,09/11/2023 08:00:00 AM,72.112,0.893,,,,,
1534,09/11/2023 09:00:00 AM,72.032,1.221,,,,,
1535,09/11/2023 10:00:00 AM,71.707,1.98,,,,,
1536,09/11/2023 11:00:00 AM,71.575,2.303,,,,,
1537,09/11/2023 12:00:00 PM,71.286,2.943,,,,,
1538,09/11/2023 01:00:00 PM,71.134,3.472,,,,,
1539,09/11/2023 02:00:00 PM,71.15,3.578,,,,,
1540,09/11/2023 03:00:00 PM,71.572,2.624,,,,,
1541,09/11/2023 04:00:00 PM,71.704,2.303,,,,,
1542,09/11/2023 05:00:00 PM,71.929,1.656,,,,,
1543,09/11/2023 06:00:00 PM,72.028,1.548,,,,,
1544,09/11/2023 07:00:00 PM,72.096,1.221,,,,,
1545,09/11/2023 08:00:00 PM,72.202,0.893,,,,,
1546,09/11/2023 09:00:00 PM,72.26,0.674,,,,,
1547,09/11/2023 10:00:00 PM,72.282,0.563,,,,,
1548,09/11/2023 11:00:00 PM,72.256,0.563,,,,,
1549,09/12/2023 12:00:00 AM,72.253,0.453,,,,,
1550,09/12/2023 01:00:00 AM,72.24,0.453,,,,,
1551,09/12/2023 02:00:00 AM,72.215,0.453,,,,,
1552,09/12/2023 03:00:00 AM,72.215,0.453,,,,,
1553,09/12/2023 04:00:00 AM,72.202,0.453,,,,,
1554,09/12/2023 05:00:00 AM,72.176,0.453,,,,,
1555,09/12/2023 06:00:00 AM,72.189,0.453,,,,,
1556,09/12/2023 07:00:00 AM,72.166,0.563,,,,,
1557,09/12/2023 08:00:00 AM,72.125,0.893,,,,,
1558,09/12/2023 09:00:00 AM,71.874,1.548,,,,,
1559,09/12/2023 10:00:00 AM,71.765,1.764,,,,,
1560,09/12/2023 11:00:00 AM,71.479,2.517,,,,,
1561,09/12/2023 12:00:00 PM,71.228,3.155,,,,,
1562,09/12/2023 01:00:00 PM,71.459,2.73,,,,,
