"Plot Title: 10662647"
"#","Date Time, GMT+06:00","Abs Pres, kPa (LGR S/N: 10662647, SEN S/N: 10662647)","Temp, °C (LGR S/N: 10662647, SEN S/N: 10662647)","Coupler Detached (LGR S/N: 10662647)","Coupler Attached (LGR S/N: 10662647)","Host Connected (LGR S/N: 10662647)","Stopped (LGR S/N: 10662647)","End Of File (LGR S/N: 10662647)"
2784,11/02/2023 11:00:00 AM,71.662,0.010,,,,,
2785,11/02/2023 12:00:00 PM,71.624,0.010,,,,,
2786,11/02/2023 01:00:00 PM,71.547,0.453,,,,,
2787,11/02/2023 02:00:00 PM,71.502,0.674,,,,,
2788,11/02/2023 03:00:00 PM,71.515,0.674,,,,,
2789,11/02/2023 04:00:00 PM,71.525,0.563,,,,,
2790,11/02/2023 05:00:00 PM,71.566,0.232,,,,,
2791,11/02/2023 06:00:00 PM,71.585,0.010,,,,,
2792,11/02/2023 07:00:00 PM,71.585,0.010,,,,,
2793,11/02/2023 08:00:00 PM,71.585,0.010,,,,,
2794,11/02/2023 09:00:00 PM,71.598,0.010,,,,,
2795,11/02/2023 10:00:00 PM,71.598,0.010,,,,,
2796,11/02/2023 11:00:00 PM,71.598,0.010,,,,,
2797,11/03/2023 12:00:00 AM,71.585,0.010,,,,,
2798,11/03/2023 01:00:00 AM,71.585,0.010,,,,,
2799,11/03/2023 02:00:00 AM,71.585,0.010,,,,,
2800,11/03/2023 03:00:00 AM,71.598,0.010,,,,,
2801,11/03/2023 04:00:00 AM,71.598,0.010,,,,,
2802,11/03/2023 05:00:00 AM,71.585,0.010,,,,,
2803,11/03/2023 06:00:00 AM,71.585,0.010,,,,,
2804,11/03/2023 07:00:00 AM,71.598,0.010,,,,,
2805,11/03/2023 08:00:00 AM,71.598,0.010,,,,,
2806,11/03/2023 09:00:00 AM,71.624,0.010,,,,,
2807,11/03/2023 10:00:00 AM,71.650,0.010,,,,,
2808,11/03/2023 11:00:00 AM,71.662,0.010,,,,,
2809,11/03/2023 12:00:00 PM,71.637,0.010,,,,,
2810,11/03/2023 01:00:00 PM,71.611,0.010,,,,,
2811,11/03/2023 02:00:00 PM,71.563,0.121,,,,,
2812,11/03/2023 03:00:00 PM,71.521,0.453,,,,,
2813,11/03/2023 04:00:00 PM,71.492,0.343,,,,,
2814,11/03/2023 05:00:00 PM,71.512,0.121,,,,,
2815,11/03/2023 06:00:00 PM,71.534,0.010,,,,,
2816,11/03/2023 07:00:00 PM,71.544,-0.102,,,,,
2817,11/03/2023 08:00:00 PM,71.547,0.010,,,,,
2818,11/03/2023 09:00:00 PM,71.534,0.010,,,,,
2819,11/03/2023 10:00:00 PM,71.534,0.010,,,,,
2820,11/03/2023 11:00:00 PM,71.547,0.010,,,,,
2821,11/04/2023 12:00:00 AM,71.521,0.010,,,,,
2822,11/04/2023 01:00:00 AM,71.547,0.010,,,,,
2823,11/04/2023 02:00:00 AM,71.547,0.010,,,,,
2824,11/04/2023 03:00:00 AM,71.534,0.010,,,,,
2825,11/04/2023 04:00:00 AM,71.534,0.010,,,,,
2826,11/04/2023 05:00:00 AM,71.547,0.010,,,,,
2827,11/04/2023 06:00:00 AM,71.547,0.010,,,,,
2828,11/04/2023 07:00:00 AM,71.560,0.010,,,,,
2829,11/04/2023 08:00:00 AM,71.573,0.010,,,,,
2830,11/04/2023 09:00:00 AM,71.598,0.010,,,,,
2831,11/04/2023 10:00:00 AM,71.611,0.010,,,,,
2832,11/04/2023 11:00:00 AM,71.624,0.010,,,,,
2833,11/04/2023 12:00:00 PM,71.598,0.010,,,,,
2834,11/04/2023 01:00:00 PM,71.547,0.010,,,,,
2835,11/04/2023 02:00:00 PM,71.531,0.343,,,,,
2836,11/04/2023 03:00:00 PM,71.492,0.343,,,,,
2837,11/04/2023 04:00:00 PM,71.502,0.232,,,,,
2838,11/04/2023 05:00:00 PM,71.512,0.121,,,,,
2839,11/04/2023 06:00:00 PM,71.521,0.010,,,,,
2840,11/04/2023 07:00:00 PM,71.534,0.010,,,,,
2841,11/04/2023 08:00:00 PM,71.534,0.010,,,,,
2842,11/04/2023 09:00:00 PM,71.534,0.010,,,,,
2843,11/04/2023 10:00:00 PM,71.534,0.010,,,,,
2844,11/04/2023 11:00:00 PM,71.547,0.010,,,,,
2845,11/05/2023 12:00:00 AM,71.547,0.010,,,,,
2846,11/05/2023 01:00:00 AM,71.547,0.010,,,,,
2847,11/05/2023 02:00:00 AM,71.547,0.010,,,,,
2848,11/05/2023 03:00:00 AM,71.560,0.010,,,,,
2849,11/05/2023 04:00:00 AM,71.547,0.010,,,,,
2850,11/05/2023 05:00:00 AM,71.560,0.010,,,,,
2851,11/05/2023 06:00:00 AM,71.560,0.010,,,,,
2852,11/05/2023 07:00:00 AM,71.573,0.010,,,,,
2853,11/05/2023 08:00:00 AM,71.585,0.010,,,,,
2854,11/05/2023 09:00:00 AM,71.624,0.010,,,,,
2855,11/05/2023 10:00:00 AM,71.650,0.010,,,,,
2856,11/05/2023 11:00:00 AM,71.662,0.010,,,,,
2857,11/05/2023 12:00:00 PM,71.624,0.010,,,,,
2858,11/05/2023 01:00:00 PM,71.585,0.010,,,,,
2859,11/05/2023 02:00:00 PM,71.557,0.343,,,,,
2860,11/05/2023 03:00:00 PM,71.518,0.343,,,,,
2861,11/05/2023 04:00:00 PM,71.502,0.232,,,,,
2862,11/05/2023 05:00:00 PM,71.525,0.121,,,,,
2863,11/05/2023 06:00:00 PM,71.534,0.010,,,,,
2864,11/05/2023 07:00:00 PM,71.531,-0.102,,,,,
2865,11/05/2023 08:00:00 PM,71.534,0.010,,,,,
2866,11/05/2023 09:00:00 PM,71.560,0.010,,,,,
2867,11/05/2023 10:00:00 PM,71.547,0.010,,,,,
2868,11/05/2023 11:00:00 PM,71.547,0.010,,,,,
2869,11/06/2023 12:00:00 AM,71.534,0.010,,,,,
2870,11/06/2023 01:00:00 AM,71.547,0.010,,,,,
2871,11/06/2023 02:00:00 AM,71.547,0.010,,,,,
2872,11/06/2023 03:00:00 AM,71.534,0.010,,,,,
2873,11/06/2023 04:00:00 AM,71.547,0.010,,,,,
2874,11/06/2023 05:00:00 AM,71.547,0.010,,,,,
2875,11/06/2023 06:00:00 AM,71.547,0.010,,,,,
2876,11/06/2023 07:00:00 AM,71.560,0.010,,,,,
2877,11/06/2023 08:00:00 AM,71.573,0.010,,,,,
2878,11/06/2023 09:00:00 AM,71.598,0.010,,,,,
2879,11/06/2023 10:00:00 AM,71.624,0.010,,,,,
2880,11/06/2023 11:00:00 AM,71.624,0.010,,,,,
2881,11/06/2023 12:00:00 PM,71.598,0.010,,,,,
2882,11/06/2023 01:00:00 PM,71.563,0.121,,,,,
2883,11/06/2023 02:00:00 PM,71.528,0.232,,,,,
2884,11/06/2023 03:00:00 PM,71.505,0.343,,,,,
2885,11/06/2023 04:00:00 PM,71.515,0.232,,,,,
2886,11/06/2023 05:00:00 PM,71.512,0.121,,,,,
2887,11/06/2023 06:00:00 PM,71.521,0.010,,,,,
2888,11/06/2023 07:00:00 PM,71.521,0.010,,,,,
2889,11/06/2023 08:00:00 PM,71.547,0.010,,,,,
2890,11/06/2023 09:00:00 PM,71.547,0.010,,,,,
2891,11/06/2023 10:00:00 PM,71.547,0.010,,,,,
2892,11/06/2023 11:00:00 PM,71.534,0.010,,,,,
2893,11/07/2023 12:00:00 AM,71.534,0.010,,,,,
2894,11/07/2023 01:00:00 AM,71.521,0.010,,,,,
2895,11/07/2023 02:00:00 AM,71.508,0.010,,,,,
2896,11/07/2023 03:00:00 AM,71.521,0.010,,,,,
2897,11/07/2023 04:00:00 AM,71.508,0.010,,,,,
2898,11/07/2023 05:00:00 AM,71.521,0.010,,,,,
2899,11/07/2023 06:00:00 AM,71.521,0.010,,,,,
2900,11/07/2023 07:00:00 AM,71.534,0.010,,,,,
2901,11/07/2023 08:00:00 AM,71.534,0.010,,,,,
2902,11/07/2023 09:00:00 AM,71.560,0.010,,,,,
2903,11/07/2023 10:00:00 AM,71.585,0.010,,,,,
2904,11/07/2023 11:00:00 AM,71.624,0.010,,,,,
2905,11/07/2023 12:00:00 PM,71.611,0.010,,,,,
2906,11/07/2023 01:00:00 PM,71.550,0.121,,,,,
2907,11/07/2023 02:00:00 PM,71.528,0.232,,,,,
2908,11/07/2023 03:00:00 PM,71.515,0.232,,,,,
2909,11/07/2023 04:00:00 PM,71.486,0.121,,,,,
2910,11/07/2023 05:00:00 PM,71.483,0.010,,,,,
2911,11/07/2023 06:00:00 PM,71.483,0.010,,,,,
2912,11/07/2023 07:00:00 PM,71.496,0.010,,,,,
2913,11/07/2023 08:00:00 PM,71.496,0.010,,,,,
2914,11/07/2023 09:00:00 PM,71.496,0.010,,,,,
2915,11/07/2023 10:00:00 PM,71.508,0.010,,,,,
2916,11/07/2023 11:00:00 PM,71.508,0.010,,,,,
2917,11/08/2023 12:00:00 AM,71.508,0.010,,,,,
2918,11/08/2023 01:00:00 AM,71.496,0.010,,,,,
2919,11/08/2023 02:00:00 AM,71.496,0.010,,,,,
2920,11/08/2023 03:00:00 AM,71.496,0.010,,,,,
2921,11/08/2023 04:00:00 AM,71.483,0.010,,,,,
2922,11/08/2023 05:00:00 AM,71.470,0.010,,,,,
2923,11/08/2023 06:00:00 AM,71.483,0.010,,,,,
2924,11/08/2023 07:00:00 AM,71.483,0.010,,,,,
2925,11/08/2023 08:00:00 AM,71.483,0.010,,,,,
2926,11/08/2023 09:00:00 AM,71.483,0.010,,,,,
2927,11/08/2023 10:00:00 AM,71.483,0.010,,,,,
2928,11/08/2023 11:00:00 AM,71.486,0.121,,,,,
2929,11/08/2023 12:00:00 PM,71.464,0.232,,,,,
2930,11/08/2023 01:00:00 PM,71.464,0.232,,,,,
2931,11/08/2023 02:00:00 PM,71.464,0.232,,,,,
2932,11/08/2023 03:00:00 PM,71.438,0.232,,,,,
2933,11/08/2023 04:00:00 PM,71.435,0.121,,,,,
2934,11/08/2023 05:00:00 PM,71.435,0.121,,,,,
2935,11/08/2023 06:00:00 PM,71.444,0.010,,,,,
2936,11/08/2023 07:00:00 PM,71.444,0.010,,,,,
2937,11/08/2023 08:00:00 PM,71.457,0.010,,,,,
2938,11/08/2023 09:00:00 PM,71.444,0.010,,,,,
2939,11/08/2023 10:00:00 PM,71.457,0.010,,,,,
2940,11/08/2023 11:00:00 PM,71.457,0.010,,,,,
2941,11/09/2023 12:00:00 AM,71.444,0.010,,,,,
2942,11/09/2023 01:00:00 AM,71.444,0.010,,,,,
2943,11/09/2023 02:00:00 AM,71.457,0.010,,,,,
2944,11/09/2023 03:00:00 AM,71.444,0.010,,,,,
2945,11/09/2023 04:00:00 AM,71.457,0.010,,,,,
2946,11/09/2023 05:00:00 AM,71.444,0.010,,,,,
2947,11/09/2023 06:00:00 AM,71.470,0.010,,,,,
2948,11/09/2023 07:00:00 AM,71.470,0.010,,,,,
2949,11/09/2023 08:00:00 AM,71.483,0.010,,,,,
2950,11/09/2023 09:00:00 AM,71.496,0.010,,,,,
2951,11/09/2023 10:00:00 AM,71.508,0.010,,,,,
2952,11/09/2023 11:00:00 AM,71.470,0.010,,,,,
2953,11/09/2023 12:00:00 PM,71.435,0.121,,,,,
2954,11/09/2023 01:00:00 PM,71.425,0.232,,,,,
2955,11/09/2023 02:00:00 PM,71.425,0.232,,,,,
2956,11/09/2023 03:00:00 PM,71.399,0.232,,,,,
2957,11/09/2023 04:00:00 PM,71.399,0.232,,,,,
2958,11/09/2023 05:00:00 PM,71.396,0.121,,,,,
2959,11/09/2023 06:00:00 PM,71.393,0.010,,,,,
2960,11/09/2023 07:00:00 PM,71.406,0.010,,,,,
2961,11/09/2023 08:00:00 PM,71.419,0.010,,,,,
2962,11/09/2023 09:00:00 PM,71.406,0.010,,,,,
2963,11/09/2023 10:00:00 PM,71.406,0.010,,,,,
2964,11/09/2023 11:00:00 PM,71.406,0.010,,,,,
2965,11/10/2023 12:00:00 AM,71.419,0.010,,,,,
2966,11/10/2023 01:00:00 AM,71.406,0.010,,,,,
2967,11/10/2023 02:00:00 AM,71.419,0.010,,,,,
2968,11/10/2023 03:00:00 AM,71.406,0.010,,,,,
2969,11/10/2023 04:00:00 AM,71.393,0.010,,,,,
2970,11/10/2023 05:00:00 AM,71.393,0.010,,,,,
2971,11/10/2023 06:00:00 AM,71.380,0.010,,,,,
2972,11/10/2023 07:00:00 AM,71.393,0.010,,,,,
2973,11/10/2023 08:00:00 AM,71.393,0.010,,,,,
2974,11/10/2023 09:00:00 AM,71.406,0.010,,,,,
2975,11/10/2023 10:00:00 AM,71.406,0.010,,,,,
2976,11/10/2023 11:00:00 AM,71.406,0.010,,,,,
2977,11/10/2023 12:00:00 PM,71.419,0.010,,,,,
2978,11/10/2023 01:00:00 PM,71.419,0.010,,,,,
2979,11/10/2023 02:00:00 PM,71.406,0.010,,,,,
2980,11/10/2023 03:00:00 PM,71.419,0.010,,,,,
2981,11/10/2023 04:00:00 PM,71.419,0.010,,,,,
2982,11/10/2023 05:00:00 PM,71.419,0.010,,,,,
2983,11/10/2023 06:00:00 PM,71.419,0.010,,,,,
2984,11/10/2023 07:00:00 PM,71.431,0.010,,,,,
2985,11/10/2023 08:00:00 PM,71.419,0.010,,,,,
2986,11/10/2023 09:00:00 PM,71.431,0.010,,,,,
2987,11/10/2023 10:00:00 PM,71.431,0.010,,,,,
2988,11/10/2023 11:00:00 PM,71.431,0.010,,,,,
2989,11/11/2023 12:00:00 AM,71.431,0.010,,,,,
2990,11/11/2023 01:00:00 AM,71.444,0.010,,,,,
2991,11/11/2023 02:00:00 AM,71.444,0.010,,,,,
2992,11/11/2023 03:00:00 AM,71.431,0.010,,,,,
2993,11/11/2023 04:00:00 AM,71.431,0.010,,,,,
2994,11/11/2023 05:00:00 AM,71.444,0.010,,,,,
2995,11/11/2023 06:00:00 AM,71.457,0.010,,,,,
2996,11/11/2023 07:00:00 AM,71.457,0.010,,,,,
2997,11/11/2023 08:00:00 AM,71.444,0.010,,,,,
2998,11/11/2023 09:00:00 AM,71.470,0.010,,,,,
2999,11/11/2023 10:00:00 AM,71.483,0.010,,,,,
3000,11/11/2023 11:00:00 AM,71.496,0.010,,,,,
3001,11/11/2023 12:00:00 PM,71.483,0.010,,,,,
3002,11/11/2023 01:00:00 PM,71.483,0.010,,,,,
3003,11/11/2023 02:00:00 PM,71.457,0.010,,,,,
3004,11/11/2023 03:00:00 PM,71.470,0.010,,,,,
3005,11/11/2023 04:00:00 PM,71.457,0.010,,,,,
3006,11/11/2023 05:00:00 PM,71.470,0.010,,,,,
3007,11/11/2023 06:00:00 PM,71.470,0.010,,,,,
3008,11/11/2023 07:00:00 PM,71.470,0.010,,,,,
3009,11/11/2023 08:00:00 PM,71.483,0.010,,,,,
3010,11/11/2023 09:00:00 PM,71.483,0.010,,,,,
3011,11/11/2023 10:00:00 PM,71.483,0.010,,,,,
3012,11/11/2023 11:00:00 PM,71.483,0.010,,,,,
3013,11/12/2023 12:00:00 AM,71.470,0.010,,,,,
3014,11/12/2023 01:00:00 AM,71.457,0.010,,,,,
3015,11/12/2023 02:00:00 AM,71.470,0.010,,,,,
3016,11/12/2023 03:00:00 AM,71.470,0.010,,,,,
3017,11/12/2023 04:00:00 AM,71.470,0.010,,,,,
3018,11/12/2023 05:00:00 AM,71.457,0.010,,,,,
3019,11/12/2023 06:00:00 AM,71.470,0.010,,,,,
3020,11/12/2023 07:00:00 AM,71.470,0.010,,,,,
3021,11/12/2023 08:00:00 AM,71.483,0.010,,,,,
3022,11/12/2023 09:00:00 AM,71.470,0.010,,,,,
3023,11/12/2023 10:00:00 AM,71.483,0.010,,,,,
3024,11/12/2023 11:00:00 AM,71.483,0.010,,,,,
3025,11/12/2023 12:00:00 PM,71.380,0.010,,,,,
3026,11/12/2023 01:00:00 PM,71.444,0.010,,,,,
3027,11/12/2023 02:00:00 PM,71.444,0.010,,,,,
3028,11/12/2023 03:00:00 PM,71.431,0.010,,,,,
3029,11/12/2023 04:00:00 PM,71.431,0.010,,,,,
3030,11/12/2023 05:00:00 PM,71.444,0.010,,,,,
3031,11/12/2023 06:00:00 PM,71.444,0.010,,,,,
3032,11/12/2023 07:00:00 PM,71.431,0.010,,,,,
3033,11/12/2023 08:00:00 PM,71.444,0.010,,,,,
3034,11/12/2023 09:00:00 PM,71.444,0.010,,,,,
3035,11/12/2023 10:00:00 PM,71.444,0.010,,,,,
3036,11/12/2023 11:00:00 PM,71.444,0.010,,,,,
3037,11/13/2023 12:00:00 AM,71.560,0.010,,,,,
3038,11/13/2023 01:00:00 AM,72.240,0.010,,,,,
3039,11/13/2023 02:00:00 AM,72.356,0.010,,,,,
3040,11/13/2023 03:00:00 AM,75.592,0.010,,,,,
3041,11/13/2023 04:00:00 AM,94.610,0.010,,,,,
3042,11/13/2023 05:00:00 AM,104.573,0.010,,,,,
3043,11/13/2023 06:00:00 AM,116.167,0.010,,,,,
3044,11/13/2023 07:00:00 AM,129.289,0.010,,,,,
3045,11/13/2023 08:00:00 AM,132.661,0.010,,,,,
3046,11/13/2023 09:00:00 AM,132.648,0.010,,,,,
3047,11/13/2023 10:00:00 AM,132.687,0.010,,,,,
3048,11/13/2023 11:00:00 AM,131.007,0.010,,,,,
3049,11/13/2023 12:00:00 PM,131.593,0.010,,,,,
3050,11/13/2023 01:00:00 PM,132.478,0.010,,,,,
3051,11/13/2023 02:00:00 PM,132.439,0.010,,,,,
3052,11/13/2023 03:00:00 PM,133.038,0.010,,,,,
3053,11/13/2023 04:00:00 PM,155.912,-0.102,,,,,
3054,11/13/2023 05:00:00 PM,162.188,-0.102,,,,,
3055,11/13/2023 06:00:00 PM,162.437,-0.102,,,,,
3056,11/13/2023 07:00:00 PM,162.555,-0.102,,,,,
3057,11/13/2023 08:00:00 PM,164.142,-0.102,,,,,
3058,11/13/2023 09:00:00 PM,165.664,-0.102,,,,,
3059,11/13/2023 10:00:00 PM,165.441,-0.102,,,,,
3060,11/13/2023 11:00:00 PM,166.097,-0.102,,,,,
3061,11/14/2023 12:00:00 AM,166.635,-0.102,,,,,
3062,11/14/2023 01:00:00 AM,168.237,-0.102,,,,,
3063,11/14/2023 02:00:00 AM,168.592,-0.102,,,,,
3064,11/14/2023 03:00:00 AM,168.959,-0.102,,,,,
3065,11/14/2023 04:00:00 AM,169.104,-0.102,,,,,
3066,11/14/2023 05:00:00 AM,169.682,-0.102,,,,,
3067,11/14/2023 06:00:00 AM,171.804,-0.213,,,,,
3068,11/14/2023 07:00:00 AM,174.091,-0.213,,,,,
3069,11/14/2023 08:00:00 AM,174.420,-0.213,,,,,
3070,11/14/2023 09:00:00 AM,173.815,-0.213,,,,,
3071,11/14/2023 10:00:00 AM,173.618,-0.213,,,,,
3072,11/14/2023 11:00:00 AM,154.066,-0.102,,,,,
3073,11/14/2023 12:00:00 PM,123.095,-0.102,,,,,
3074,11/14/2023 01:00:00 PM,101.223,0.010,,,,,
3075,11/14/2023 02:00:00 PM,90.483,0.010,,,,,
3076,11/14/2023 03:00:00 PM,86.913,0.010,,,,,
3077,11/14/2023 04:00:00 PM,85.225,0.010,,,,,
3078,11/14/2023 05:00:00 PM,85.238,0.010,,,,,
3079,11/14/2023 06:00:00 PM,200.427,-0.213,,,,,
3080,11/14/2023 07:00:00 PM,198.920,-0.213,,,,,
3081,11/14/2023 08:00:00 PM,197.835,-0.213,,,,,
3082,11/14/2023 09:00:00 PM,197.452,-0.213,,,,,
3083,11/14/2023 10:00:00 PM,196.857,-0.213,,,,,
3084,11/14/2023 11:00:00 PM,196.382,-0.213,,,,,
3085,11/15/2023 12:00:00 AM,196.335,-0.325,,,,,
3086,11/15/2023 01:00:00 AM,196.282,-0.325,,,,,
3087,11/15/2023 02:00:00 AM,196.295,-0.325,,,,,
3088,11/15/2023 03:00:00 AM,196.361,-0.325,,,,,
3089,11/15/2023 04:00:00 AM,196.335,-0.325,,,,,
3090,11/15/2023 05:00:00 AM,196.427,-0.325,,,,,
3091,11/15/2023 06:00:00 AM,196.388,-0.325,,,,,
3092,11/15/2023 07:00:00 AM,196.322,-0.325,,,,,
3093,11/15/2023 08:00:00 AM,196.235,-0.437,,,,,
3094,11/15/2023 09:00:00 AM,196.024,-0.437,,,,,
3095,11/15/2023 10:00:00 AM,195.820,-0.325,,,,,
3096,11/15/2023 11:00:00 AM,185.242,-0.213,,,,,
3097,11/15/2023 12:00:00 PM,143.387,-0.102,,,,,
3098,11/15/2023 01:00:00 PM,111.366,-0.102,,,,,
3099,11/15/2023 02:00:00 PM,100.526,0.010,,,,,
3100,11/15/2023 03:00:00 PM,95.449,0.010,,,,,
3101,11/15/2023 04:00:00 PM,91.179,0.010,,,,,
3102,11/15/2023 05:00:00 PM,97.386,0.010,,,,,
3103,11/15/2023 06:00:00 PM,203.603,-0.213,,,,,
3104,11/15/2023 07:00:00 PM,203.583,-0.325,,,,,
3105,11/15/2023 08:00:00 PM,203.569,-0.325,,,,,
3106,11/15/2023 09:00:00 PM,203.569,-0.325,,,,,
3107,11/15/2023 10:00:00 PM,203.556,-0.325,,,,,
3108,11/15/2023 11:00:00 PM,203.556,-0.325,,,,,
3109,11/16/2023 12:00:00 AM,203.556,-0.325,,,,,
3110,11/16/2023 01:00:00 AM,203.549,-0.437,,,,,
3111,11/16/2023 02:00:00 AM,203.549,-0.437,,,,,
3112,11/16/2023 03:00:00 AM,203.549,-0.437,,,,,
3113,11/16/2023 04:00:00 AM,203.536,-0.437,,,,,
3114,11/16/2023 05:00:00 AM,203.536,-0.437,,,,,
3115,11/16/2023 06:00:00 AM,203.536,-0.437,,,,,
3116,11/16/2023 07:00:00 AM,203.536,-0.437,,,,,
3117,11/16/2023 08:00:00 AM,203.536,-0.437,,,,,
3118,11/16/2023 09:00:00 AM,203.536,-0.437,,,,,
3119,11/16/2023 10:00:00 AM,203.523,-0.437,,,,,
3120,11/16/2023 11:00:00 AM,203.405,-0.213,,,,,
3121,11/16/2023 12:00:00 PM,145.698,-0.102,,,,,
3122,11/16/2023 01:00:00 PM,116.162,-0.102,,,,,
3123,11/16/2023 02:00:00 PM,105.129,0.010,,,,,
3124,11/16/2023 03:00:00 PM,98.122,0.010,,,,,
3125,11/16/2023 04:00:00 PM,95.992,0.010,,,,,
3126,11/16/2023 05:00:00 PM,94.688,0.010,,,,,
3127,11/16/2023 06:00:00 PM,94.172,0.010,,,,,
3128,11/16/2023 07:00:00 PM,93.939,0.010,,,,,
3129,11/16/2023 08:00:00 PM,144.288,-0.102,,,,,
3130,11/16/2023 09:00:00 PM,203.603,-0.213,,,,,
3131,11/16/2023 10:00:00 PM,203.583,-0.325,,,,,
3132,11/16/2023 11:00:00 PM,203.569,-0.325,,,,,
3133,11/17/2023 12:00:00 AM,203.556,-0.325,,,,,
3134,11/17/2023 01:00:00 AM,203.556,-0.325,,,,,
3135,11/17/2023 02:00:00 AM,203.543,-0.325,,,,,
3136,11/17/2023 03:00:00 AM,203.543,-0.325,,,,,
3137,11/17/2023 04:00:00 AM,203.543,-0.325,,,,,
3138,11/17/2023 05:00:00 AM,203.543,-0.325,,,,,
3139,11/17/2023 06:00:00 AM,203.530,-0.325,,,,,
3140,11/17/2023 07:00:00 AM,203.530,-0.325,,,,,
3141,11/17/2023 08:00:00 AM,203.530,-0.325,,,,,
3142,11/17/2023 09:00:00 AM,203.517,-0.325,,,,,
3143,11/17/2023 10:00:00 AM,203.503,-0.325,,,,,
3144,11/17/2023 11:00:00 AM,203.405,-0.213,,,,,
3145,11/17/2023 12:00:00 PM,168.500,-0.102,,,,,
3146,11/17/2023 01:00:00 PM,137.164,-0.102,,,,,
3147,11/17/2023 02:00:00 PM,120.004,-0.102,,,,,
3148,11/17/2023 03:00:00 PM,111.720,0.010,,,,,
3149,11/17/2023 04:00:00 PM,108.818,0.010,,,,,
3150,11/17/2023 05:00:00 PM,107.316,0.010,,,,,
3151,11/17/2023 06:00:00 PM,106.928,0.010,,,,,
3152,11/17/2023 07:00:00 PM,109.630,-0.102,,,,,
3153,11/17/2023 08:00:00 PM,203.457,-0.213,,,,,
3154,11/17/2023 09:00:00 PM,203.471,-0.213,,,,,
3155,11/17/2023 10:00:00 PM,203.450,-0.325,,,,,
3156,11/17/2023 11:00:00 PM,203.450,-0.325,,,,,
3157,11/18/2023 12:00:00 AM,203.450,-0.325,,,,,
3158,11/18/2023 01:00:00 AM,203.437,-0.325,,,,,
3159,11/18/2023 02:00:00 AM,203.437,-0.325,,,,,
3160,11/18/2023 03:00:00 AM,203.424,-0.325,,,,,
3161,11/18/2023 04:00:00 AM,203.424,-0.325,,,,,
3162,11/18/2023 05:00:00 AM,203.424,-0.325,,,,,
3163,11/18/2023 06:00:00 AM,203.417,-0.437,,,,,
3164,11/18/2023 07:00:00 AM,203.417,-0.437,,,,,
3165,11/18/2023 08:00:00 AM,203.417,-0.437,,,,,
3166,11/18/2023 09:00:00 AM,203.417,-0.437,,,,,
3167,11/18/2023 10:00:00 AM,203.403,-0.437,,,,,
3168,11/18/2023 11:00:00 AM,203.344,-0.325,,,,,
3169,11/18/2023 12:00:00 PM,171.889,-0.102,,,,,
3170,11/18/2023 01:00:00 PM,146.678,-0.102,,,,,
3171,11/18/2023 02:00:00 PM,129.909,-0.102,,,,,
3172,11/18/2023 03:00:00 PM,118.900,-0.102,,,,,
3173,11/18/2023 04:00:00 PM,116.785,-0.102,,,,,
3174,11/18/2023 05:00:00 PM,116.539,-0.102,,,,,
3175,11/18/2023 06:00:00 PM,117.278,-0.102,,,,,
3176,11/18/2023 07:00:00 PM,132.499,-0.102,,,,,
3177,11/18/2023 08:00:00 PM,199.832,-0.213,,,,,
3178,11/18/2023 09:00:00 PM,200.883,-0.325,,,,,
3179,11/18/2023 10:00:00 PM,200.738,-0.325,,,,,
3180,11/18/2023 11:00:00 PM,200.619,-0.325,,,,,
3181,11/19/2023 12:00:00 AM,200.381,-0.325,,,,,
3182,11/19/2023 01:00:00 AM,199.349,-0.325,,,,,
3183,11/19/2023 02:00:00 AM,197.723,-0.325,,,,,
3184,11/19/2023 03:00:00 AM,197.630,-0.325,,,,,
3185,11/19/2023 04:00:00 AM,196.216,-0.325,,,,,
3186,11/19/2023 05:00:00 AM,196.044,-0.325,,,,,
3187,11/19/2023 06:00:00 AM,195.899,-0.325,,,,,
3188,11/19/2023 07:00:00 AM,195.872,-0.325,,,,,
3189,11/19/2023 08:00:00 AM,195.185,-0.325,,,,,
3190,11/19/2023 09:00:00 AM,192.966,-0.325,,,,,
3191,11/19/2023 10:00:00 AM,188.552,-0.213,,,,,
3192,11/19/2023 11:00:00 AM,185.374,-0.213,,,,,
3193,11/19/2023 12:00:00 PM,167.055,-0.102,,,,,
3194,11/19/2023 01:00:00 PM,153.700,-0.102,,,,,
3195,11/19/2023 02:00:00 PM,146.390,-0.102,,,,,
3196,11/19/2023 03:00:00 PM,143.374,-0.102,,,,,
3197,11/19/2023 04:00:00 PM,142.577,-0.102,,,,,
3198,11/19/2023 05:00:00 PM,150.259,-0.102,,,,,
3199,11/19/2023 06:00:00 PM,156.443,-0.213,,,,,
3200,11/19/2023 07:00:00 PM,158.408,-0.213,,,,,
3201,11/19/2023 08:00:00 PM,158.630,-0.213,,,,,
3202,11/19/2023 09:00:00 PM,158.945,-0.213,,,,,
3203,11/19/2023 10:00:00 PM,158.801,-0.213,,,,,
3204,11/19/2023 11:00:00 PM,158.787,-0.213,,,,,
3205,11/20/2023 12:00:00 AM,158.729,-0.325,,,,,
3206,11/20/2023 01:00:00 AM,158.729,-0.325,,,,,
3207,11/20/2023 02:00:00 AM,158.703,-0.325,,,,,
3208,11/20/2023 03:00:00 AM,158.795,-0.325,,,,,
3209,11/20/2023 04:00:00 AM,158.716,-0.325,,,,,
3210,11/20/2023 05:00:00 AM,158.703,-0.325,,,,,
