Plot Title: 10662647,,,,,
#,"Date Time, GMT+02:00","Abs Pres, kPa (LGR S/N: 10662647, SEN S/N: 10662647)","Temp, °C (LGR S/N: 10662647, SEN S/N: 10662647)",Coupler Detached (LGR S/N: 10662647),End Of File (LGR S/N: 10662647)
6371,04/15/2020 10:00:00 AM,,-1.341,,
6372,04/15/2020 11:00:00 AM,,-1.341,,
6373,04/15/2020 12:00:00 PM,,-1.341,,
6374,04/15/2020 01:00:00 PM,,-1.341,,
6375,04/15/2020 02:00:00 PM,,-1.341,,
6376,04/15/2020 03:00:00 PM,,-1.341,,
6377,04/15/2020 04:00:00 PM,,-1.341,,
6378,04/15/2020 05:00:00 PM,,-1.341,,
6379,04/15/2020 06:00:00 PM,,-1.341,,
6380,04/15/2020 07:00:00 PM,,-1.341,,
6381,04/15/2020 08:00:00 PM,,-1.341,,
6382,04/15/2020 09:00:00 PM,,-1.341,,
6383,04/15/2020 10:00:00 PM,,-1.341,,
6384,04/15/2020 11:00:00 PM,,-1.341,,
6385,04/16/2020 12:00:00 AM,,-1.341,,
6386,04/16/2020 01:00:00 AM,,-1.341,,
6387,04/16/2020 02:00:00 AM,,-1.341,,
6388,04/16/2020 03:00:00 AM,,-1.341,,
6389,04/16/2020 04:00:00 AM,,-1.341,,
6390,04/16/2020 05:00:00 AM,,-1.341,,
6391,04/16/2020 06:00:00 AM,,-1.341,,
6392,04/16/2020 07:00:00 AM,,-1.341,,
6393,04/16/2020 08:00:00 AM,,-1.341,,
6394,04/16/2020 09:00:00 AM,,-1.341,,
6395,04/16/2020 10:00:00 AM,,-1.341,,
6396,04/16/2020 11:00:00 AM,,-1.228,,
6397,04/16/2020 12:00:00 PM,,-1.228,,
6398,04/16/2020 01:00:00 PM,,-1.228,,
6399,04/16/2020 02:00:00 PM,,-1.228,,
6400,04/16/2020 03:00:00 PM,,-1.228,,
6401,04/16/2020 04:00:00 PM,,-1.228,,
6402,04/16/2020 05:00:00 PM,,-1.228,,
6403,04/16/2020 06:00:00 PM,,-1.228,,
6404,04/16/2020 07:00:00 PM,,-1.228,,
6405,04/16/2020 08:00:00 PM,,-1.228,,
6406,04/16/2020 09:00:00 PM,,-1.228,,
6407,04/16/2020 10:00:00 PM,,-1.228,,
6408,04/16/2020 11:00:00 PM,,-1.228,,
6409,04/17/2020 12:00:00 AM,,-1.228,,
6410,04/17/2020 01:00:00 AM,,-1.228,,
6411,04/17/2020 02:00:00 AM,,-1.228,,
6412,04/17/2020 03:00:00 AM,,-1.228,,
6413,04/17/2020 04:00:00 AM,,-1.228,,
6414,04/17/2020 05:00:00 AM,,-1.228,,
6415,04/17/2020 06:00:00 AM,,-1.228,,
6416,04/17/2020 07:00:00 AM,,-1.228,,
6417,04/17/2020 08:00:00 AM,,-1.228,,
6418,04/17/2020 09:00:00 AM,,-1.228,,
6419,04/17/2020 10:00:00 AM,,-1.228,,
6420,04/17/2020 11:00:00 AM,,-1.228,,
6421,04/17/2020 12:00:00 PM,,-1.228,,
6422,04/17/2020 01:00:00 PM,,-1.228,,
6423,04/17/2020 02:00:00 PM,,-1.228,,
6424,04/17/2020 03:00:00 PM,,-1.228,,
6425,04/17/2020 04:00:00 PM,,-1.228,,
6426,04/17/2020 05:00:00 PM,,-1.228,,
6427,04/17/2020 06:00:00 PM,,-1.228,,
6428,04/17/2020 07:00:00 PM,,-1.228,,
6429,04/17/2020 08:00:00 PM,,-1.114,,
6430,04/17/2020 09:00:00 PM,,-1.114,,
6431,04/17/2020 10:00:00 PM,,-1.114,,
6432,04/17/2020 11:00:00 PM,,-1.114,,
6433,04/18/2020 12:00:00 AM,,-1.114,,
6434,04/18/2020 01:00:00 AM,,-1.114,,
6435,04/18/2020 02:00:00 AM,,-1.114,,
6436,04/18/2020 03:00:00 AM,,-1.114,,
6437,04/18/2020 04:00:00 AM,,-1.114,,
6438,04/18/2020 05:00:00 AM,,-1.114,,
6439,04/18/2020 06:00:00 AM,,-1.114,,
6440,04/18/2020 07:00:00 AM,,-1.114,,
6441,04/18/2020 08:00:00 AM,,-1.114,,
6442,04/18/2020 09:00:00 AM,,-1.114,,
6443,04/18/2020 10:00:00 AM,,-1.114,,
6444,04/18/2020 11:00:00 AM,,-1.114,,
6445,04/18/2020 12:00:00 PM,,-1.114,,
6446,04/18/2020 01:00:00 PM,,-1.114,,
6447,04/18/2020 02:00:00 PM,,-1.114,,
6448,04/18/2020 03:00:00 PM,,-1.114,,
6449,04/18/2020 04:00:00 PM,,-1.114,,
6450,04/18/2020 05:00:00 PM,,-1.114,,
6451,04/18/2020 06:00:00 PM,,-1.114,,
6452,04/18/2020 07:00:00 PM,,-1.114,,
6453,04/18/2020 08:00:00 PM,,-1.114,,
6454,04/18/2020 09:00:00 PM,,-1.114,,
6455,04/18/2020 10:00:00 PM,,-1.114,,
6456,04/18/2020 11:00:00 PM,,-1.114,,
6457,04/19/2020 12:00:00 AM,,-1.114,,
6458,04/19/2020 01:00:00 AM,,-1.114,,
6459,04/19/2020 02:00:00 AM,,-1.114,,
6460,04/19/2020 03:00:00 AM,,-1.114,,
6461,04/19/2020 04:00:00 AM,,-1.114,,
6462,04/19/2020 05:00:00 AM,,-1.114,,
6463,04/19/2020 06:00:00 AM,,-1.114,,
6464,04/19/2020 07:00:00 AM,,-1.001,,
6465,04/19/2020 08:00:00 AM,,-1.001,,
6466,04/19/2020 09:00:00 AM,,-1.001,,
6467,04/19/2020 10:00:00 AM,,-1.001,,
6468,04/19/2020 11:00:00 AM,,-1.001,,
6469,04/19/2020 12:00:00 PM,,-1.001,,
6470,04/19/2020 01:00:00 PM,,-1.001,,
6471,04/19/2020 02:00:00 PM,,-1.001,,
6472,04/19/2020 03:00:00 PM,,-1.001,,
6473,04/19/2020 04:00:00 PM,,-1.001,,
6474,04/19/2020 05:00:00 PM,,-1.001,,
6475,04/19/2020 06:00:00 PM,,-1.001,,
6476,04/19/2020 07:00:00 PM,,-1.001,,
6477,04/19/2020 08:00:00 PM,,-1.001,,
6478,04/19/2020 09:00:00 PM,,-1.001,,
6479,04/19/2020 10:00:00 PM,,-1.001,,
6480,04/19/2020 11:00:00 PM,,-1.001,,
6481,04/20/2020 12:00:00 AM,,-1.001,,
6482,04/20/2020 01:00:00 AM,,-1.001,,
6483,04/20/2020 02:00:00 AM,,-1.001,,
6484,04/20/2020 03:00:00 AM,,-1.001,,
6485,04/20/2020 04:00:00 AM,,-1.001,,
6486,04/20/2020 05:00:00 AM,,-1.001,,
6487,04/20/2020 06:00:00 AM,,-1.001,,
6488,04/20/2020 07:00:00 AM,,-1.001,,
6489,04/20/2020 08:00:00 AM,,-1.001,,
6490,04/20/2020 09:00:00 AM,,-1.001,,
6491,04/20/2020 10:00:00 AM,,-1.001,,
6492,04/20/2020 11:00:00 AM,,-1.001,,
6493,04/20/2020 12:00:00 PM,,-1.001,,
6494,04/20/2020 01:00:00 PM,,-1.001,,
6495,04/20/2020 02:00:00 PM,,-1.001,,
6496,04/20/2020 03:00:00 PM,,-1.001,,
6497,04/20/2020 04:00:00 PM,,-1.001,,
6498,04/20/2020 05:00:00 PM,,-1.001,,
6499,04/20/2020 06:00:00 PM,,-1.001,,
6500,04/20/2020 07:00:00 PM,,-0.887,,
6501,04/20/2020 08:00:00 PM,,-0.887,,
6502,04/20/2020 09:00:00 PM,,-1.001,,
6503,04/20/2020 10:00:00 PM,,-0.887,,
6504,04/20/2020 11:00:00 PM,,-0.887,,
6505,04/21/2020 12:00:00 AM,,-0.887,,
6506,04/21/2020 01:00:00 AM,,-0.887,,
6507,04/21/2020 02:00:00 AM,,-0.887,,
6508,04/21/2020 03:00:00 AM,,-0.887,,
6509,04/21/2020 04:00:00 AM,,-0.887,,
6510,04/21/2020 05:00:00 AM,,-0.887,,
6511,04/21/2020 06:00:00 AM,,-0.887,,
6512,04/21/2020 07:00:00 AM,,-0.887,,
6513,04/21/2020 08:00:00 AM,,-0.887,,
6514,04/21/2020 09:00:00 AM,,-0.887,,
6515,04/21/2020 10:00:00 AM,,-0.887,,
6516,04/21/2020 11:00:00 AM,,-0.887,,
6517,04/21/2020 12:00:00 PM,,-0.887,,
6518,04/21/2020 01:00:00 PM,,-0.887,,
6519,04/21/2020 02:00:00 PM,,-0.887,,
6520,04/21/2020 03:00:00 PM,,-0.887,,
6521,04/21/2020 04:00:00 PM,,-0.887,,
6522,04/21/2020 05:00:00 PM,,-0.887,,
6523,04/21/2020 06:00:00 PM,,-0.887,,
6524,04/21/2020 07:00:00 PM,,-0.887,,
6525,04/21/2020 08:00:00 PM,,-0.887,,
6526,04/21/2020 09:00:00 PM,,-0.887,,
6527,04/21/2020 10:00:00 PM,,-0.887,,
6528,04/21/2020 11:00:00 PM,,-0.887,,
6529,04/22/2020 12:00:00 AM,,-0.887,,
6530,04/22/2020 01:00:00 AM,,-0.887,,
6531,04/22/2020 02:00:00 AM,,-0.887,,
6532,04/22/2020 03:00:00 AM,,-0.887,,
6533,04/22/2020 04:00:00 AM,,-0.887,,
6534,04/22/2020 05:00:00 AM,,-0.887,,
6535,04/22/2020 06:00:00 AM,,-0.887,,
6536,04/22/2020 07:00:00 AM,,-0.887,,
6537,04/22/2020 08:00:00 AM,,-0.887,,
6538,04/22/2020 09:00:00 AM,,-0.887,,
6539,04/22/2020 10:00:00 AM,,-0.887,,
6540,04/22/2020 11:00:00 AM,,-0.887,,
6541,04/22/2020 12:00:00 PM,,-0.887,,
6542,04/22/2020 01:00:00 PM,,-0.887,,
6543,04/22/2020 02:00:00 PM,,-0.887,,
6544,04/22/2020 03:00:00 PM,,-0.774,,
6545,04/22/2020 04:00:00 PM,,-0.774,,
6546,04/22/2020 05:00:00 PM,,-0.774,,
6547,04/22/2020 06:00:00 PM,,-0.774,,
6548,04/22/2020 07:00:00 PM,,-0.774,,
6549,04/22/2020 08:00:00 PM,,-0.774,,
6550,04/22/2020 09:00:00 PM,,-0.774,,
6551,04/22/2020 10:00:00 PM,,-0.774,,
6552,04/22/2020 11:00:00 PM,,-0.774,,
6553,04/23/2020 12:00:00 AM,,-0.774,,
6554,04/23/2020 01:00:00 AM,,-0.774,,
6555,04/23/2020 02:00:00 AM,,-0.774,,
6556,04/23/2020 03:00:00 AM,,-0.774,,
6557,04/23/2020 04:00:00 AM,,-0.774,,
6558,04/23/2020 05:00:00 AM,,-0.774,,
6559,04/23/2020 06:00:00 AM,,-0.774,,
6560,04/23/2020 07:00:00 AM,,-0.774,,
6561,04/23/2020 08:00:00 AM,,-0.774,,
6562,04/23/2020 09:00:00 AM,,-0.774,,
6563,04/23/2020 10:00:00 AM,,-0.774,,
6564,04/23/2020 11:00:00 AM,,-0.774,,
6565,04/23/2020 12:00:00 PM,,-0.774,,
6566,04/23/2020 01:00:00 PM,,-0.774,,
6567,04/23/2020 02:00:00 PM,,-0.774,,
6568,04/23/2020 03:00:00 PM,,-0.774,,
6569,04/23/2020 04:00:00 PM,,-0.774,,
6570,04/23/2020 05:00:00 PM,,-0.774,,
6571,04/23/2020 06:00:00 PM,,-0.774,,
6572,04/23/2020 07:00:00 PM,,-0.774,,
6573,04/23/2020 08:00:00 PM,,-0.774,,
6574,04/23/2020 09:00:00 PM,,-0.774,,
6575,04/23/2020 10:00:00 PM,,-0.774,,
6576,04/23/2020 11:00:00 PM,,-0.774,,
6577,04/24/2020 12:00:00 AM,,-0.774,,
6578,04/24/2020 01:00:00 AM,,-0.774,,
6579,04/24/2020 02:00:00 AM,,-0.774,,
6580,04/24/2020 03:00:00 AM,,-0.774,,
6581,04/24/2020 04:00:00 AM,,-0.774,,
6582,04/24/2020 05:00:00 AM,,-0.774,,
6583,04/24/2020 06:00:00 AM,,-0.774,,
6584,04/24/2020 07:00:00 AM,,-0.774,,
6585,04/24/2020 08:00:00 AM,,-0.774,,
6586,04/24/2020 09:00:00 AM,,-0.774,,
6587,04/24/2020 10:00:00 AM,,-0.774,,
6588,04/24/2020 11:00:00 AM,,-0.774,,
6589,04/24/2020 12:00:00 PM,,-0.774,,
6590,04/24/2020 01:00:00 PM,,-0.774,,
6591,04/24/2020 02:00:00 PM,,-0.774,,
6592,04/24/2020 03:00:00 PM,,-0.774,,
6593,04/24/2020 04:00:00 PM,,-0.774,,
6594,04/24/2020 05:00:00 PM,,-0.774,,
6595,04/24/2020 06:00:00 PM,,-0.774,,
6596,04/24/2020 07:00:00 PM,,-0.774,,
6597,04/24/2020 08:00:00 PM,,-0.774,,
6598,04/24/2020 09:00:00 PM,,-0.662,,
6599,04/24/2020 10:00:00 PM,,-0.662,,
6600,04/24/2020 11:00:00 PM,,-0.662,,
6601,04/25/2020 12:00:00 AM,,-0.662,,
6602,04/25/2020 01:00:00 AM,,-0.662,,
6603,04/25/2020 02:00:00 AM,,-0.662,,
6604,04/25/2020 03:00:00 AM,,-0.662,,
6605,04/25/2020 04:00:00 AM,,-0.662,,
6606,04/25/2020 05:00:00 AM,,-0.662,,
6607,04/25/2020 06:00:00 AM,,-0.662,,
6608,04/25/2020 07:00:00 AM,,-0.662,,
6609,04/25/2020 08:00:00 AM,,-0.662,,
6610,04/25/2020 09:00:00 AM,,-0.662,,
6611,04/25/2020 10:00:00 AM,,-0.662,,
6612,04/25/2020 11:00:00 AM,,-0.662,,
6613,04/25/2020 12:00:00 PM,,-0.662,,
6614,04/25/2020 01:00:00 PM,,-0.662,,
6615,04/25/2020 02:00:00 PM,,-0.662,,
6616,04/25/2020 03:00:00 PM,,-0.662,,
6617,04/25/2020 04:00:00 PM,,-0.662,,
6618,04/25/2020 05:00:00 PM,,-0.662,,
6619,04/25/2020 06:00:00 PM,,-0.662,,
6620,04/25/2020 07:00:00 PM,,-0.662,,
6621,04/25/2020 08:00:00 PM,,-0.662,,
6622,04/25/2020 09:00:00 PM,,-0.662,,
6623,04/25/2020 10:00:00 PM,,-0.662,,
6624,04/25/2020 11:00:00 PM,,-0.662,,
6625,04/26/2020 12:00:00 AM,,-0.662,,
6626,04/26/2020 01:00:00 AM,,-0.662,,
6627,04/26/2020 02:00:00 AM,,-0.662,,
6628,04/26/2020 03:00:00 AM,,-0.662,,
6629,04/26/2020 04:00:00 AM,,-0.662,,
6630,04/26/2020 05:00:00 AM,,-0.662,,
6631,04/26/2020 06:00:00 AM,,-0.662,,
6632,04/26/2020 07:00:00 AM,,-0.662,,
6633,04/26/2020 08:00:00 AM,,-0.662,,
6634,04/26/2020 09:00:00 AM,,-0.662,,
6635,04/26/2020 10:00:00 AM,,-0.662,,
6636,04/26/2020 11:00:00 AM,,-0.662,,
6637,04/26/2020 12:00:00 PM,,-0.662,,
6638,04/26/2020 01:00:00 PM,,-0.662,,
6639,04/26/2020 02:00:00 PM,,-0.662,,
6640,04/26/2020 03:00:00 PM,,-0.662,,
6641,04/26/2020 04:00:00 PM,,-0.662,,
6642,04/26/2020 05:00:00 PM,,-0.662,,
6643,04/26/2020 06:00:00 PM,,-0.662,,
6644,04/26/2020 07:00:00 PM,,-0.662,,
6645,04/26/2020 08:00:00 PM,,-0.662,,
6646,04/26/2020 09:00:00 PM,,-0.662,,
6647,04/26/2020 10:00:00 PM,,-0.662,,
6648,04/26/2020 11:00:00 PM,,-0.662,,
6649,04/27/2020 12:00:00 AM,,-0.662,,
6650,04/27/2020 01:00:00 AM,,-0.662,,
6651,04/27/2020 02:00:00 AM,,-0.662,,
6652,04/27/2020 03:00:00 AM,,-0.662,,
6653,04/27/2020 04:00:00 AM,,-0.662,,
6654,04/27/2020 05:00:00 AM,,-0.662,,
6655,04/27/2020 06:00:00 AM,,-0.662,,
6656,04/27/2020 07:00:00 AM,,-0.549,,
6657,04/27/2020 08:00:00 AM,,-0.549,,
6658,04/27/2020 09:00:00 AM,,-0.549,,
6659,04/27/2020 10:00:00 AM,,-0.549,,
6660,04/27/2020 11:00:00 AM,,-0.549,,
6661,04/27/2020 12:00:00 PM,,-0.549,,
6662,04/27/2020 01:00:00 PM,,-0.549,,
6663,04/27/2020 02:00:00 PM,,-0.549,,
6664,04/27/2020 03:00:00 PM,,-0.549,,
6665,04/27/2020 04:00:00 PM,,-0.549,,
6666,04/27/2020 05:00:00 PM,,-0.549,,
6667,04/27/2020 06:00:00 PM,,-0.549,,
6668,04/27/2020 07:00:00 PM,,-0.549,,
6669,04/27/2020 08:00:00 PM,,-0.549,,
6670,04/27/2020 09:00:00 PM,,-0.549,,
6671,04/27/2020 10:00:00 PM,,-0.549,,
6672,04/27/2020 11:00:00 PM,,-0.549,,
6673,04/28/2020 12:00:00 AM,,-0.549,,
6674,04/28/2020 01:00:00 AM,,-0.549,,
6675,04/28/2020 02:00:00 AM,,-0.549,,
6676,04/28/2020 03:00:00 AM,,-0.549,,
6677,04/28/2020 04:00:00 AM,,-0.549,,
6678,04/28/2020 05:00:00 AM,,-0.549,,
6679,04/28/2020 06:00:00 AM,,-0.549,,
6680,04/28/2020 07:00:00 AM,,-0.549,,
6681,04/28/2020 08:00:00 AM,,-0.549,,
6682,04/28/2020 09:00:00 AM,,-0.549,,
6683,04/28/2020 10:00:00 AM,,-0.549,,
6684,04/28/2020 11:00:00 AM,,-0.549,,
6685,04/28/2020 12:00:00 PM,,-0.549,,
6686,04/28/2020 01:00:00 PM,,-0.549,,
6687,04/28/2020 02:00:00 PM,,-0.549,,
6688,04/28/2020 03:00:00 PM,,-0.549,,
6689,04/28/2020 04:00:00 PM,,-0.549,,
6690,04/28/2020 05:00:00 PM,,-0.549,,
6691,04/28/2020 06:00:00 PM,,-0.549,,
6692,04/28/2020 07:00:00 PM,,-0.549,,
6693,04/28/2020 08:00:00 PM,,-0.549,,
6694,04/28/2020 09:00:00 PM,,-0.549,,
6695,04/28/2020 10:00:00 PM,,-0.549,,
6696,04/28/2020 11:00:00 PM,,-0.549,,
6697,04/29/2020 12:00:00 AM,,-0.549,,
6698,04/29/2020 01:00:00 AM,,-0.549,,
6699,04/29/2020 02:00:00 AM,,-0.549,,
6700,04/29/2020 03:00:00 AM,,-0.549,,
6701,04/29/2020 04:00:00 AM,,-0.549,,
6702,04/29/2020 05:00:00 AM,,-0.549,,
6703,04/29/2020 06:00:00 AM,,-0.549,,
6704,04/29/2020 07:00:00 AM,,-0.549,,
6705,04/29/2020 08:00:00 AM,,-0.549,,
6706,04/29/2020 09:00:00 AM,,-0.549,,
6707,04/29/2020 10:00:00 AM,,-0.549,,
6708,04/29/2020 11:00:00 AM,,-0.549,,
6709,04/29/2020 12:00:00 PM,,-0.549,,
6710,04/29/2020 01:00:00 PM,,-0.549,,
6711,04/29/2020 02:00:00 PM,,-0.549,,
6712,04/29/2020 03:00:00 PM,,-0.549,,
6713,04/29/2020 04:00:00 PM,,-0.549,,
6714,04/29/2020 05:00:00 PM,,-0.549,,
6715,04/29/2020 06:00:00 PM,,-0.549,,
6716,04/29/2020 07:00:00 PM,,-0.549,,
6717,04/29/2020 08:00:00 PM,,-0.437,,
6718,04/29/2020 09:00:00 PM,,-0.437,,
6719,04/29/2020 10:00:00 PM,,-0.437,,
6720,04/29/2020 11:00:00 PM,,-0.437,,
6721,04/30/2020 12:00:00 AM,,-0.437,,
6722,04/30/2020 01:00:00 AM,,-0.437,,
6723,04/30/2020 02:00:00 AM,,-0.437,,
6724,04/30/2020 03:00:00 AM,,-0.437,,
6725,04/30/2020 04:00:00 AM,,-0.437,,
6726,04/30/2020 05:00:00 AM,,-0.437,,
6727,04/30/2020 06:00:00 AM,,-0.437,,
6728,04/30/2020 07:00:00 AM,,-0.437,,
6729,04/30/2020 08:00:00 AM,,-0.437,,
6730,04/30/2020 09:00:00 AM,,-0.437,,
6731,04/30/2020 10:00:00 AM,,-0.437,,
6732,04/30/2020 11:00:00 AM,,-0.437,,
6733,04/30/2020 12:00:00 PM,,-0.437,,
6734,04/30/2020 01:00:00 PM,,-0.437,,
6735,04/30/2020 02:00:00 PM,,-0.437,,
6736,04/30/2020 03:00:00 PM,,-0.437,,
6737,04/30/2020 04:00:00 PM,,-0.437,,
6738,04/30/2020 05:00:00 PM,,-0.437,,
6739,04/30/2020 06:00:00 PM,,-0.437,,
6740,04/30/2020 07:00:00 PM,,-0.437,,
6741,04/30/2020 08:00:00 PM,,-0.437,,
6742,04/30/2020 09:00:00 PM,,-0.437,,
6743,04/30/2020 10:00:00 PM,,-0.437,,
6744,04/30/2020 11:00:00 PM,,-0.437,,
6745,05/01/2020 12:00:00 AM,,-0.437,,
6746,05/01/2020 01:00:00 AM,,-0.437,,
6747,05/01/2020 02:00:00 AM,,-0.437,,
6748,05/01/2020 03:00:00 AM,,-0.437,,
6749,05/01/2020 04:00:00 AM,,-0.437,,
6750,05/01/2020 05:00:00 AM,,-0.437,,
6751,05/01/2020 06:00:00 AM,,-0.437,,
6752,05/01/2020 07:00:00 AM,,-0.437,,
6753,05/01/2020 08:00:00 AM,,-0.437,,
6754,05/01/2020 09:00:00 AM,,-0.437,,
6755,05/01/2020 10:00:00 AM,,-0.437,,
6756,05/01/2020 11:00:00 AM,,-0.437,,
6757,05/01/2020 12:00:00 PM,,-0.437,,
6758,05/01/2020 01:00:00 PM,,-0.437,,
6759,05/01/2020 02:00:00 PM,,-0.437,,
6760,05/01/2020 03:00:00 PM,,-0.437,,
6761,05/01/2020 04:00:00 PM,,-0.437,,
6762,05/01/2020 05:00:00 PM,,-0.437,,
6763,05/01/2020 06:00:00 PM,,-0.437,,
6764,05/01/2020 07:00:00 PM,,-0.437,,
6765,05/01/2020 08:00:00 PM,,-0.437,,
6766,05/01/2020 09:00:00 PM,,-0.437,,
6767,05/01/2020 10:00:00 PM,,-0.437,,
6768,05/01/2020 11:00:00 PM,,-0.437,,
6769,05/02/2020 12:00:00 AM,,-0.437,,
6770,05/02/2020 01:00:00 AM,,-0.437,,
6771,05/02/2020 02:00:00 AM,,-0.437,,
6772,05/02/2020 03:00:00 AM,,-0.437,,
6773,05/02/2020 04:00:00 AM,,-0.325,,
6774,05/02/2020 05:00:00 AM,,-0.325,,
6775,05/02/2020 06:00:00 AM,,-0.325,,
6776,05/02/2020 07:00:00 AM,,-0.325,,
6777,05/02/2020 08:00:00 AM,,-0.325,,
6778,05/02/2020 09:00:00 AM,,-0.325,,
6779,05/02/2020 10:00:00 AM,,-0.325,,
6780,05/02/2020 11:00:00 AM,,-0.325,,
6781,05/02/2020 12:00:00 PM,,-0.325,,
6782,05/02/2020 01:00:00 PM,,-0.325,,
6783,05/02/2020 02:00:00 PM,,-0.325,,
6784,05/02/2020 03:00:00 PM,,-0.325,,
6785,05/02/2020 04:00:00 PM,,-0.325,,
6786,05/02/2020 05:00:00 PM,,-0.325,,
6787,05/02/2020 06:00:00 PM,,-0.325,,
6788,05/02/2020 07:00:00 PM,,-0.325,,
6789,05/02/2020 08:00:00 PM,,-0.325,,
6790,05/02/2020 09:00:00 PM,,-0.325,,
6791,05/02/2020 10:00:00 PM,,-0.325,,
6792,05/02/2020 11:00:00 PM,,-0.325,,
6793,05/03/2020 12:00:00 AM,,-0.325,,
6794,05/03/2020 01:00:00 AM,,-0.325,,
6795,05/03/2020 02:00:00 AM,,-0.325,,
6796,05/03/2020 03:00:00 AM,,-0.325,,
6797,05/03/2020 04:00:00 AM,,-0.325,,
6798,05/03/2020 05:00:00 AM,,-0.325,,
6799,05/03/2020 06:00:00 AM,,-0.325,,
6800,05/03/2020 07:00:00 AM,,-0.325,,
6801,05/03/2020 08:00:00 AM,,-0.325,,
6802,05/03/2020 09:00:00 AM,,-0.325,,
6803,05/03/2020 10:00:00 AM,,-0.325,,
6804,05/03/2020 11:00:00 AM,,-0.325,,
6805,05/03/2020 12:00:00 PM,,-0.325,,
6806,05/03/2020 01:00:00 PM,,-0.325,,
6807,05/03/2020 02:00:00 PM,,-0.325,,
6808,05/03/2020 03:00:00 PM,,-0.325,,
6809,05/03/2020 04:00:00 PM,,-0.325,,
6810,05/03/2020 05:00:00 PM,,-0.325,,
6811,05/03/2020 06:00:00 PM,,-0.325,,
6812,05/03/2020 07:00:00 PM,,-0.325,,
6813,05/03/2020 08:00:00 PM,,-0.325,,
6814,05/03/2020 09:00:00 PM,,-0.325,,
6815,05/03/2020 10:00:00 PM,,-0.325,,
6816,05/03/2020 11:00:00 PM,,-0.325,,
6817,05/04/2020 12:00:00 AM,,-0.325,,
6818,05/04/2020 01:00:00 AM,,-0.325,,
6819,05/04/2020 02:00:00 AM,,-0.325,,
6820,05/04/2020 03:00:00 AM,,-0.325,,
6821,05/04/2020 04:00:00 AM,,-0.325,,
6822,05/04/2020 05:00:00 AM,,-0.325,,
6823,05/04/2020 06:00:00 AM,,-0.325,,
6824,05/04/2020 07:00:00 AM,,-0.325,,
6825,05/04/2020 08:00:00 AM,,-0.325,,
6826,05/04/2020 09:00:00 AM,,-0.325,,
6827,05/04/2020 10:00:00 AM,,-0.325,,
6828,05/04/2020 11:00:00 AM,,-0.325,,
6829,05/04/2020 12:00:00 PM,,-0.325,,
6830,05/04/2020 01:00:00 PM,,-0.325,,
6831,05/04/2020 02:00:00 PM,,-0.325,,
6832,05/04/2020 03:00:00 PM,,-0.325,,
6833,05/04/2020 04:00:00 PM,,-0.325,,
6834,05/04/2020 05:00:00 PM,,-0.325,,
6835,05/04/2020 06:00:00 PM,,-0.325,,
6836,05/04/2020 07:00:00 PM,,-0.325,,
6837,05/04/2020 08:00:00 PM,,-0.325,,
6838,05/04/2020 09:00:00 PM,,-0.325,,
6839,05/04/2020 10:00:00 PM,,-0.325,,
6840,05/04/2020 11:00:00 PM,,-0.325,,
6841,05/05/2020 12:00:00 AM,,-0.325,,
6842,05/05/2020 01:00:00 AM,,-0.325,,
6843,05/05/2020 02:00:00 AM,,-0.325,,
6844,05/05/2020 03:00:00 AM,,-0.213,,
6845,05/05/2020 04:00:00 AM,,-0.325,,
6846,05/05/2020 05:00:00 AM,,-0.213,,
6847,05/05/2020 06:00:00 AM,,-0.213,,
6848,05/05/2020 07:00:00 AM,,-0.213,,
6849,05/05/2020 08:00:00 AM,,-0.213,,
6850,05/05/2020 09:00:00 AM,,-0.213,,
6851,05/05/2020 10:00:00 AM,,-0.213,,
6852,05/05/2020 11:00:00 AM,,-0.213,,
6853,05/05/2020 12:00:00 PM,,-0.213,,
6854,05/05/2020 01:00:00 PM,,-0.213,,
6855,05/05/2020 02:00:00 PM,,-0.213,,
6856,05/05/2020 03:00:00 PM,,-0.213,,
6857,05/05/2020 04:00:00 PM,,-0.213,,
6858,05/05/2020 05:00:00 PM,,-0.213,,
6859,05/05/2020 06:00:00 PM,,-0.213,,
6860,05/05/2020 07:00:00 PM,,-0.213,,
6861,05/05/2020 08:00:00 PM,,-0.213,,
6862,05/05/2020 09:00:00 PM,,-0.213,,
6863,05/05/2020 10:00:00 PM,,-0.213,,
6864,05/05/2020 11:00:00 PM,,-0.213,,
6865,05/06/2020 12:00:00 AM,,-0.213,,
6866,05/06/2020 01:00:00 AM,,-0.213,,
6867,05/06/2020 02:00:00 AM,,-0.213,,
6868,05/06/2020 03:00:00 AM,,-0.213,,
6869,05/06/2020 04:00:00 AM,,-0.213,,
6870,05/06/2020 05:00:00 AM,,-0.213,,
6871,05/06/2020 06:00:00 AM,,-0.213,,
6872,05/06/2020 07:00:00 AM,,-0.213,,
6873,05/06/2020 08:00:00 AM,,-0.213,,
6874,05/06/2020 09:00:00 AM,,-0.213,,
6875,05/06/2020 10:00:00 AM,,-0.213,,
6876,05/06/2020 11:00:00 AM,,-0.213,,
6877,05/06/2020 12:00:00 PM,,-0.213,,
6878,05/06/2020 01:00:00 PM,,-0.213,,
6879,05/06/2020 02:00:00 PM,,-0.213,,
6880,05/06/2020 03:00:00 PM,,-0.213,,
6881,05/06/2020 04:00:00 PM,,-0.102,,
6882,05/06/2020 05:00:00 PM,,-0.102,,
6883,05/06/2020 06:00:00 PM,,-0.102,,
