"Plot Title: 10662647"
"#","Date Time, GMT+02:00","Abs Pres, kPa (LGR S/N: 10662647, SEN S/N: 10662647)","Temp, °C (LGR S/N: 10662647, SEN S/N: 10662647)","Coupler Detached (LGR S/N: 10662647)","End Of File (LGR S/N: 10662647)"
6354,04/14/2020 05:00:00 PM,93.978,-1.456,,
6355,04/14/2020 06:00:00 PM,93.978,-1.456,,
6356,04/14/2020 07:00:00 PM,93.991,-1.456,,
6357,04/14/2020 08:00:00 PM,94.017,-1.456,,
6358,04/14/2020 09:00:00 PM,94.030,-1.456,,
6359,04/14/2020 10:00:00 PM,94.043,-1.456,,
6360,04/14/2020 11:00:00 PM,94.069,-1.456,,
6361,04/15/2020 12:00:00 AM,94.094,-1.456,,
6362,04/15/2020 01:00:00 AM,94.107,-1.456,,
6363,04/15/2020 02:00:00 AM,94.133,-1.456,,
6364,04/15/2020 03:00:00 AM,94.146,-1.456,,
6365,04/15/2020 04:00:00 AM,94.172,-1.456,,
6366,04/15/2020 05:00:00 AM,94.202,-1.341,,
6367,04/15/2020 06:00:00 AM,94.215,-1.341,,
6368,04/15/2020 07:00:00 AM,94.227,-1.341,,
6369,04/15/2020 08:00:00 AM,94.240,-1.341,,
6370,04/15/2020 09:00:00 AM,94.266,-1.341,,
6371,04/15/2020 10:00:00 AM,94.279,-1.341,,
6372,04/15/2020 11:00:00 AM,94.292,-1.341,,
6373,04/15/2020 12:00:00 PM,94.305,-1.341,,
6374,04/15/2020 01:00:00 PM,94.331,-1.341,,
6375,04/15/2020 02:00:00 PM,94.356,-1.341,,
6376,04/15/2020 03:00:00 PM,94.382,-1.341,,
6377,04/15/2020 04:00:00 PM,94.408,-1.341,,
6378,04/15/2020 05:00:00 PM,94.434,-1.341,,
6379,04/15/2020 06:00:00 PM,94.447,-1.341,,
6380,04/15/2020 07:00:00 PM,94.473,-1.341,,
6381,04/15/2020 08:00:00 PM,94.498,-1.341,,
6382,04/15/2020 09:00:00 PM,94.511,-1.341,,
6383,04/15/2020 10:00:00 PM,94.537,-1.341,,
6384,04/15/2020 11:00:00 PM,94.563,-1.341,,
6385,04/16/2020 12:00:00 AM,94.576,-1.341,,
6386,04/16/2020 01:00:00 AM,94.602,-1.341,,
6387,04/16/2020 02:00:00 AM,94.614,-1.341,,
6388,04/16/2020 03:00:00 AM,94.640,-1.341,,
6389,04/16/2020 04:00:00 AM,94.640,-1.341,,
6390,04/16/2020 05:00:00 AM,94.679,-1.341,,
6391,04/16/2020 06:00:00 AM,94.692,-1.341,,
6392,04/16/2020 07:00:00 AM,94.705,-1.341,,
6393,04/16/2020 08:00:00 AM,94.731,-1.341,,
6394,04/16/2020 09:00:00 AM,94.756,-1.341,,
6395,04/16/2020 10:00:00 AM,94.782,-1.341,,
6396,04/16/2020 11:00:00 AM,94.799,-1.228,,
6397,04/16/2020 12:00:00 PM,94.825,-1.228,,
6398,04/16/2020 01:00:00 PM,94.851,-1.228,,
6399,04/16/2020 02:00:00 PM,94.876,-1.228,,
6400,04/16/2020 03:00:00 PM,94.889,-1.228,,
6401,04/16/2020 04:00:00 PM,94.915,-1.228,,
6402,04/16/2020 05:00:00 PM,94.941,-1.228,,
6403,04/16/2020 06:00:00 PM,94.954,-1.228,,
6404,04/16/2020 07:00:00 PM,94.980,-1.228,,
6405,04/16/2020 08:00:00 PM,94.993,-1.228,,
6406,04/16/2020 09:00:00 PM,95.031,-1.228,,
6407,04/16/2020 10:00:00 PM,95.044,-1.228,,
6408,04/16/2020 11:00:00 PM,95.070,-1.228,,
6409,04/17/2020 12:00:00 AM,95.083,-1.228,,
6410,04/17/2020 01:00:00 AM,95.122,-1.228,,
6411,04/17/2020 02:00:00 AM,95.147,-1.228,,
6412,04/17/2020 03:00:00 AM,95.186,-1.228,,
6413,04/17/2020 04:00:00 AM,95.186,-1.228,,
6414,04/17/2020 05:00:00 AM,95.225,-1.228,,
6415,04/17/2020 06:00:00 AM,95.238,-1.228,,
6416,04/17/2020 07:00:00 AM,95.276,-1.228,,
6417,04/17/2020 08:00:00 AM,95.302,-1.228,,
6418,04/17/2020 09:00:00 AM,95.315,-1.228,,
6419,04/17/2020 10:00:00 AM,95.328,-1.228,,
6420,04/17/2020 11:00:00 AM,95.354,-1.228,,
6421,04/17/2020 12:00:00 PM,95.380,-1.228,,
6422,04/17/2020 01:00:00 PM,95.393,-1.228,,
6423,04/17/2020 02:00:00 PM,95.418,-1.228,,
6424,04/17/2020 03:00:00 PM,95.444,-1.228,,
6425,04/17/2020 04:00:00 PM,95.483,-1.228,,
6426,04/17/2020 05:00:00 PM,95.496,-1.228,,
6427,04/17/2020 06:00:00 PM,95.522,-1.228,,
6428,04/17/2020 07:00:00 PM,95.560,-1.228,,
6429,04/17/2020 08:00:00 PM,95.577,-1.114,,
6430,04/17/2020 09:00:00 PM,95.603,-1.114,,
6431,04/17/2020 10:00:00 PM,95.629,-1.114,,
6432,04/17/2020 11:00:00 PM,95.655,-1.114,,
6433,04/18/2020 12:00:00 AM,95.681,-1.114,,
6434,04/18/2020 01:00:00 AM,95.706,-1.114,,
6435,04/18/2020 02:00:00 AM,95.745,-1.114,,
6436,04/18/2020 03:00:00 AM,95.771,-1.114,,
6437,04/18/2020 04:00:00 AM,95.797,-1.114,,
6438,04/18/2020 05:00:00 AM,95.823,-1.114,,
6439,04/18/2020 06:00:00 AM,95.848,-1.114,,
6440,04/18/2020 07:00:00 AM,95.887,-1.114,,
6441,04/18/2020 08:00:00 AM,95.913,-1.114,,
6442,04/18/2020 09:00:00 AM,95.939,-1.114,,
6443,04/18/2020 10:00:00 AM,95.964,-1.114,,
6444,04/18/2020 11:00:00 AM,95.990,-1.114,,
6445,04/18/2020 12:00:00 PM,96.003,-1.114,,
6446,04/18/2020 01:00:00 PM,96.042,-1.114,,
6447,04/18/2020 02:00:00 PM,96.068,-1.114,,
6448,04/18/2020 03:00:00 PM,96.094,-1.114,,
6449,04/18/2020 04:00:00 PM,96.132,-1.114,,
6450,04/18/2020 05:00:00 PM,96.145,-1.114,,
6451,04/18/2020 06:00:00 PM,96.184,-1.114,,
6452,04/18/2020 07:00:00 PM,96.197,-1.114,,
6453,04/18/2020 08:00:00 PM,96.236,-1.114,,
6454,04/18/2020 09:00:00 PM,96.248,-1.114,,
6455,04/18/2020 10:00:00 PM,96.287,-1.114,,
6456,04/18/2020 11:00:00 PM,96.326,-1.114,,
6457,04/19/2020 12:00:00 AM,96.352,-1.114,,
6458,04/19/2020 01:00:00 AM,96.378,-1.114,,
6459,04/19/2020 02:00:00 AM,96.403,-1.114,,
6460,04/19/2020 03:00:00 AM,96.442,-1.114,,
6461,04/19/2020 04:00:00 AM,96.481,-1.114,,
6462,04/19/2020 05:00:00 AM,96.507,-1.114,,
6463,04/19/2020 06:00:00 AM,96.532,-1.114,,
6464,04/19/2020 07:00:00 AM,96.562,-1.001,,
6465,04/19/2020 08:00:00 AM,96.601,-1.001,,
6466,04/19/2020 09:00:00 AM,96.614,-1.001,,
6467,04/19/2020 10:00:00 AM,96.653,-1.001,,
6468,04/19/2020 11:00:00 AM,96.678,-1.001,,
6469,04/19/2020 12:00:00 PM,96.717,-1.001,,
6470,04/19/2020 01:00:00 PM,96.743,-1.001,,
6471,04/19/2020 02:00:00 PM,96.782,-1.001,,
6472,04/19/2020 03:00:00 PM,96.808,-1.001,,
6473,04/19/2020 04:00:00 PM,96.833,-1.001,,
6474,04/19/2020 05:00:00 PM,96.846,-1.001,,
6475,04/19/2020 06:00:00 PM,96.885,-1.001,,
6476,04/19/2020 07:00:00 PM,96.911,-1.001,,
6477,04/19/2020 08:00:00 PM,96.950,-1.001,,
6478,04/19/2020 09:00:00 PM,96.962,-1.001,,
6479,04/19/2020 10:00:00 PM,97.001,-1.001,,
6480,04/19/2020 11:00:00 PM,97.040,-1.001,,
6481,04/20/2020 12:00:00 AM,97.066,-1.001,,
6482,04/20/2020 01:00:00 AM,97.092,-1.001,,
6483,04/20/2020 02:00:00 AM,97.117,-1.001,,
6484,04/20/2020 03:00:00 AM,97.143,-1.001,,
6485,04/20/2020 04:00:00 AM,97.195,-1.001,,
6486,04/20/2020 05:00:00 AM,97.221,-1.001,,
6487,04/20/2020 06:00:00 AM,97.246,-1.001,,
6488,04/20/2020 07:00:00 AM,97.272,-1.001,,
6489,04/20/2020 08:00:00 AM,97.298,-1.001,,
6490,04/20/2020 09:00:00 AM,97.337,-1.001,,
6491,04/20/2020 10:00:00 AM,97.363,-1.001,,
6492,04/20/2020 11:00:00 AM,97.401,-1.001,,
6493,04/20/2020 12:00:00 PM,97.440,-1.001,,
6494,04/20/2020 01:00:00 PM,97.479,-1.001,,
6495,04/20/2020 02:00:00 PM,97.518,-1.001,,
6496,04/20/2020 03:00:00 PM,97.531,-1.001,,
6497,04/20/2020 04:00:00 PM,97.595,-1.001,,
6498,04/20/2020 05:00:00 PM,97.608,-1.001,,
6499,04/20/2020 06:00:00 PM,97.660,-1.001,,
6500,04/20/2020 07:00:00 PM,97.690,-0.887,,
6501,04/20/2020 08:00:00 PM,97.728,-0.887,,
6502,04/20/2020 09:00:00 PM,97.750,-1.001,,
6503,04/20/2020 10:00:00 PM,97.793,-0.887,,
6504,04/20/2020 11:00:00 PM,97.819,-0.887,,
6505,04/21/2020 12:00:00 AM,97.857,-0.887,,
6506,04/21/2020 01:00:00 AM,97.883,-0.887,,
6507,04/21/2020 02:00:00 AM,97.909,-0.887,,
6508,04/21/2020 03:00:00 AM,97.948,-0.887,,
6509,04/21/2020 04:00:00 AM,97.999,-0.887,,
6510,04/21/2020 05:00:00 AM,98.038,-0.887,,
6511,04/21/2020 06:00:00 AM,98.077,-0.887,,
6512,04/21/2020 07:00:00 AM,98.090,-0.887,,
6513,04/21/2020 08:00:00 AM,98.142,-0.887,,
6514,04/21/2020 09:00:00 AM,98.167,-0.887,,
6515,04/21/2020 10:00:00 AM,98.193,-0.887,,
6516,04/21/2020 11:00:00 AM,98.232,-0.887,,
6517,04/21/2020 12:00:00 PM,98.284,-0.887,,
6518,04/21/2020 01:00:00 PM,98.309,-0.887,,
6519,04/21/2020 02:00:00 PM,98.361,-0.887,,
6520,04/21/2020 03:00:00 PM,98.387,-0.887,,
6521,04/21/2020 04:00:00 PM,98.426,-0.887,,
6522,04/21/2020 05:00:00 PM,98.464,-0.887,,
6523,04/21/2020 06:00:00 PM,98.516,-0.887,,
6524,04/21/2020 07:00:00 PM,98.542,-0.887,,
6525,04/21/2020 08:00:00 PM,98.568,-0.887,,
6526,04/21/2020 09:00:00 PM,98.606,-0.887,,
6527,04/21/2020 10:00:00 PM,98.658,-0.887,,
6528,04/21/2020 11:00:00 PM,98.697,-0.887,,
6529,04/22/2020 12:00:00 AM,98.723,-0.887,,
6530,04/22/2020 01:00:00 AM,98.749,-0.887,,
6531,04/22/2020 02:00:00 AM,98.787,-0.887,,
6532,04/22/2020 03:00:00 AM,98.826,-0.887,,
6533,04/22/2020 04:00:00 AM,98.891,-0.887,,
6534,04/22/2020 05:00:00 AM,98.916,-0.887,,
6535,04/22/2020 06:00:00 AM,98.955,-0.887,,
6536,04/22/2020 07:00:00 AM,99.007,-0.887,,
6537,04/22/2020 08:00:00 AM,99.046,-0.887,,
6538,04/22/2020 09:00:00 AM,99.084,-0.887,,
6539,04/22/2020 10:00:00 AM,99.136,-0.887,,
6540,04/22/2020 11:00:00 AM,99.175,-0.887,,
6541,04/22/2020 12:00:00 PM,99.226,-0.887,,
6542,04/22/2020 01:00:00 PM,99.265,-0.887,,
6543,04/22/2020 02:00:00 PM,99.304,-0.887,,
6544,04/22/2020 03:00:00 PM,99.347,-0.774,,
6545,04/22/2020 04:00:00 PM,99.398,-0.774,,
6546,04/22/2020 05:00:00 PM,99.437,-0.774,,
6547,04/22/2020 06:00:00 PM,99.476,-0.774,,
6548,04/22/2020 07:00:00 PM,99.541,-0.774,,
6549,04/22/2020 08:00:00 PM,99.566,-0.774,,
6550,04/22/2020 09:00:00 PM,99.631,-0.774,,
6551,04/22/2020 10:00:00 PM,99.683,-0.774,,
6552,04/22/2020 11:00:00 PM,99.734,-0.774,,
6553,04/23/2020 12:00:00 AM,99.786,-0.774,,
6554,04/23/2020 01:00:00 AM,99.825,-0.774,,
6555,04/23/2020 02:00:00 AM,99.876,-0.774,,
6556,04/23/2020 03:00:00 AM,99.941,-0.774,,
6557,04/23/2020 04:00:00 AM,99.993,-0.774,,
6558,04/23/2020 05:00:00 AM,100.031,-0.774,,
6559,04/23/2020 06:00:00 AM,100.096,-0.774,,
6560,04/23/2020 07:00:00 AM,100.135,-0.774,,
6561,04/23/2020 08:00:00 AM,100.187,-0.774,,
6562,04/23/2020 09:00:00 AM,100.225,-0.774,,
6563,04/23/2020 10:00:00 AM,100.277,-0.774,,
6564,04/23/2020 11:00:00 AM,100.342,-0.774,,
6565,04/23/2020 12:00:00 PM,100.393,-0.774,,
6566,04/23/2020 01:00:00 PM,100.445,-0.774,,
6567,04/23/2020 02:00:00 PM,100.497,-0.774,,
6568,04/23/2020 03:00:00 PM,100.548,-0.774,,
6569,04/23/2020 04:00:00 PM,100.600,-0.774,,
6570,04/23/2020 05:00:00 PM,100.665,-0.774,,
6571,04/23/2020 06:00:00 PM,100.716,-0.774,,
6572,04/23/2020 07:00:00 PM,100.781,-0.774,,
6573,04/23/2020 08:00:00 PM,100.833,-0.774,,
6574,04/23/2020 09:00:00 PM,100.897,-0.774,,
6575,04/23/2020 10:00:00 PM,100.962,-0.774,,
6576,04/23/2020 11:00:00 PM,101.014,-0.774,,
6577,04/24/2020 12:00:00 AM,101.065,-0.774,,
6578,04/24/2020 01:00:00 AM,101.117,-0.774,,
6579,04/24/2020 02:00:00 AM,101.182,-0.774,,
6580,04/24/2020 03:00:00 AM,101.246,-0.774,,
6581,04/24/2020 04:00:00 AM,101.311,-0.774,,
6582,04/24/2020 05:00:00 AM,101.375,-0.774,,
6583,04/24/2020 06:00:00 AM,101.466,-0.774,,
6584,04/24/2020 07:00:00 AM,101.518,-0.774,,
6585,04/24/2020 08:00:00 AM,101.569,-0.774,,
6586,04/24/2020 09:00:00 AM,101.647,-0.774,,
6587,04/24/2020 10:00:00 AM,101.699,-0.774,,
6588,04/24/2020 11:00:00 AM,101.789,-0.774,,
6589,04/24/2020 12:00:00 PM,101.854,-0.774,,
6590,04/24/2020 01:00:00 PM,101.918,-0.774,,
6591,04/24/2020 02:00:00 PM,101.996,-0.774,,
6592,04/24/2020 03:00:00 PM,102.073,-0.774,,
6593,04/24/2020 04:00:00 PM,102.151,-0.774,,
6594,04/24/2020 05:00:00 PM,102.203,-0.774,,
6595,04/24/2020 06:00:00 PM,102.293,-0.774,,
6596,04/24/2020 07:00:00 PM,102.358,-0.774,,
6597,04/24/2020 08:00:00 PM,102.409,-0.774,,
6598,04/24/2020 09:00:00 PM,102.478,-0.662,,
6599,04/24/2020 10:00:00 PM,102.556,-0.662,,
6600,04/24/2020 11:00:00 PM,102.621,-0.662,,
6601,04/25/2020 12:00:00 AM,102.672,-0.662,,
6602,04/25/2020 01:00:00 AM,102.750,-0.662,,
6603,04/25/2020 02:00:00 AM,102.827,-0.662,,
6604,04/25/2020 03:00:00 AM,102.879,-0.662,,
6605,04/25/2020 04:00:00 AM,102.957,-0.662,,
6606,04/25/2020 05:00:00 AM,103.034,-0.662,,
6607,04/25/2020 06:00:00 AM,103.112,-0.662,,
6608,04/25/2020 07:00:00 AM,103.176,-0.662,,
6609,04/25/2020 08:00:00 AM,103.254,-0.662,,
6610,04/25/2020 09:00:00 AM,103.332,-0.662,,
6611,04/25/2020 10:00:00 AM,103.396,-0.662,,
6612,04/25/2020 11:00:00 AM,103.474,-0.662,,
6613,04/25/2020 12:00:00 PM,103.551,-0.662,,
6614,04/25/2020 01:00:00 PM,103.655,-0.662,,
6615,04/25/2020 02:00:00 PM,103.732,-0.662,,
6616,04/25/2020 03:00:00 PM,103.810,-0.662,,
6617,04/25/2020 04:00:00 PM,103.901,-0.662,,
6618,04/25/2020 05:00:00 PM,103.978,-0.662,,
6619,04/25/2020 06:00:00 PM,104.043,-0.662,,
6620,04/25/2020 07:00:00 PM,104.133,-0.662,,
6621,04/25/2020 08:00:00 PM,104.211,-0.662,,
6622,04/25/2020 09:00:00 PM,104.289,-0.662,,
6623,04/25/2020 10:00:00 PM,104.366,-0.662,,
6624,04/25/2020 11:00:00 PM,104.431,-0.662,,
6625,04/26/2020 12:00:00 AM,104.521,-0.662,,
6626,04/26/2020 01:00:00 AM,104.612,-0.662,,
6627,04/26/2020 02:00:00 AM,104.677,-0.662,,
6628,04/26/2020 03:00:00 AM,104.767,-0.662,,
6629,04/26/2020 04:00:00 AM,104.845,-0.662,,
6630,04/26/2020 05:00:00 AM,104.922,-0.662,,
6631,04/26/2020 06:00:00 AM,105.000,-0.662,,
6632,04/26/2020 07:00:00 AM,105.116,-0.662,,
6633,04/26/2020 08:00:00 AM,105.207,-0.662,,
6634,04/26/2020 09:00:00 AM,105.285,-0.662,,
6635,04/26/2020 10:00:00 AM,105.375,-0.662,,
6636,04/26/2020 11:00:00 AM,105.466,-0.662,,
6637,04/26/2020 12:00:00 PM,105.569,-0.662,,
6638,04/26/2020 01:00:00 PM,105.660,-0.662,,
6639,04/26/2020 02:00:00 PM,105.737,-0.662,,
6640,04/26/2020 03:00:00 PM,105.828,-0.662,,
6641,04/26/2020 04:00:00 PM,105.931,-0.662,,
6642,04/26/2020 05:00:00 PM,106.009,-0.662,,
6643,04/26/2020 06:00:00 PM,106.113,-0.662,,
6644,04/26/2020 07:00:00 PM,106.203,-0.662,,
6645,04/26/2020 08:00:00 PM,106.281,-0.662,,
6646,04/26/2020 09:00:00 PM,106.397,-0.662,,
6647,04/26/2020 10:00:00 PM,106.462,-0.662,,
6648,04/26/2020 11:00:00 PM,106.566,-0.662,,
6649,04/27/2020 12:00:00 AM,106.669,-0.662,,
6650,04/27/2020 01:00:00 AM,106.760,-0.662,,
6651,04/27/2020 02:00:00 AM,106.863,-0.662,,
6652,04/27/2020 03:00:00 AM,106.967,-0.662,,
6653,04/27/2020 04:00:00 AM,107.057,-0.662,,
6654,04/27/2020 05:00:00 AM,107.148,-0.662,,
6655,04/27/2020 06:00:00 AM,107.251,-0.662,,
6656,04/27/2020 07:00:00 AM,107.346,-0.549,,
6657,04/27/2020 08:00:00 AM,107.437,-0.549,,
6658,04/27/2020 09:00:00 AM,107.528,-0.549,,
6659,04/27/2020 10:00:00 AM,107.631,-0.549,,
6660,04/27/2020 11:00:00 AM,107.735,-0.549,,
6661,04/27/2020 12:00:00 PM,107.838,-0.549,,
6662,04/27/2020 01:00:00 PM,107.929,-0.549,,
6663,04/27/2020 02:00:00 PM,108.045,-0.549,,
6664,04/27/2020 03:00:00 PM,108.136,-0.549,,
6665,04/27/2020 04:00:00 PM,108.240,-0.549,,
6666,04/27/2020 05:00:00 PM,108.330,-0.549,,
6667,04/27/2020 06:00:00 PM,108.447,-0.549,,
6668,04/27/2020 07:00:00 PM,108.537,-0.549,,
6669,04/27/2020 08:00:00 PM,108.641,-0.549,,
6670,04/27/2020 09:00:00 PM,108.757,-0.549,,
6671,04/27/2020 10:00:00 PM,108.874,-0.549,,
6672,04/27/2020 11:00:00 PM,108.990,-0.549,,
6673,04/28/2020 12:00:00 AM,109.094,-0.549,,
6674,04/28/2020 01:00:00 AM,109.198,-0.549,,
6675,04/28/2020 02:00:00 AM,109.301,-0.549,,
6676,04/28/2020 03:00:00 AM,109.392,-0.549,,
6677,04/28/2020 04:00:00 AM,109.495,-0.549,,
6678,04/28/2020 05:00:00 AM,109.599,-0.549,,
6679,04/28/2020 06:00:00 AM,109.703,-0.549,,
6680,04/28/2020 07:00:00 AM,109.793,-0.549,,
6681,04/28/2020 08:00:00 AM,109.936,-0.549,,
6682,04/28/2020 09:00:00 AM,110.014,-0.549,,
6683,04/28/2020 10:00:00 AM,110.208,-0.549,,
6684,04/28/2020 11:00:00 AM,110.311,-0.549,,
6685,04/28/2020 12:00:00 PM,110.428,-0.549,,
6686,04/28/2020 01:00:00 PM,110.532,-0.549,,
6687,04/28/2020 02:00:00 PM,110.635,-0.549,,
6688,04/28/2020 03:00:00 PM,110.752,-0.549,,
6689,04/28/2020 04:00:00 PM,110.868,-0.549,,
6690,04/28/2020 05:00:00 PM,110.985,-0.549,,
6691,04/28/2020 06:00:00 PM,111.115,-0.549,,
6692,04/28/2020 07:00:00 PM,111.231,-0.549,,
6693,04/28/2020 08:00:00 PM,111.361,-0.549,,
6694,04/28/2020 09:00:00 PM,111.464,-0.549,,
6695,04/28/2020 10:00:00 PM,111.607,-0.549,,
6696,04/28/2020 11:00:00 PM,111.711,-0.549,,
6697,04/29/2020 12:00:00 AM,111.827,-0.549,,
6698,04/29/2020 01:00:00 AM,111.944,-0.549,,
6699,04/29/2020 02:00:00 AM,112.073,-0.549,,
6700,04/29/2020 03:00:00 AM,112.203,-0.549,,
6701,04/29/2020 04:00:00 AM,112.320,-0.549,,
6702,04/29/2020 05:00:00 AM,112.436,-0.549,,
6703,04/29/2020 06:00:00 AM,112.553,-0.549,,
6704,04/29/2020 07:00:00 AM,112.682,-0.549,,
6705,04/29/2020 08:00:00 AM,112.799,-0.549,,
6706,04/29/2020 09:00:00 AM,112.929,-0.549,,
6707,04/29/2020 10:00:00 AM,113.045,-0.549,,
6708,04/29/2020 11:00:00 AM,113.188,-0.549,,
6709,04/29/2020 12:00:00 PM,113.317,-0.549,,
6710,04/29/2020 01:00:00 PM,113.447,-0.549,,
6711,04/29/2020 02:00:00 PM,113.590,-0.549,,
6712,04/29/2020 03:00:00 PM,113.706,-0.549,,
6713,04/29/2020 04:00:00 PM,113.836,-0.549,,
6714,04/29/2020 05:00:00 PM,113.979,-0.549,,
6715,04/29/2020 06:00:00 PM,114.134,-0.549,,
6716,04/29/2020 07:00:00 PM,114.251,-0.549,,
6717,04/29/2020 08:00:00 PM,114.385,-0.437,,
6718,04/29/2020 09:00:00 PM,114.528,-0.437,,
6719,04/29/2020 10:00:00 PM,114.657,-0.437,,
6720,04/29/2020 11:00:00 PM,114.787,-0.437,,
6721,04/30/2020 12:00:00 AM,114.917,-0.437,,
6722,04/30/2020 01:00:00 AM,115.059,-0.437,,
6723,04/30/2020 02:00:00 AM,115.189,-0.437,,
6724,04/30/2020 03:00:00 AM,115.319,-0.437,,
6725,04/30/2020 04:00:00 AM,115.435,-0.437,,
6726,04/30/2020 05:00:00 AM,115.591,-0.437,,
6727,04/30/2020 06:00:00 AM,115.734,-0.437,,
6728,04/30/2020 07:00:00 AM,115.863,-0.437,,
6729,04/30/2020 08:00:00 AM,115.993,-0.437,,
6730,04/30/2020 09:00:00 AM,116.136,-0.437,,
6731,04/30/2020 10:00:00 AM,116.278,-0.437,,
6732,04/30/2020 11:00:00 AM,116.408,-0.437,,
6733,04/30/2020 12:00:00 PM,116.564,-0.437,,
6734,04/30/2020 01:00:00 PM,116.693,-0.437,,
6735,04/30/2020 02:00:00 PM,116.836,-0.437,,
6736,04/30/2020 03:00:00 PM,116.953,-0.437,,
6737,04/30/2020 04:00:00 PM,117.083,-0.437,,
6738,04/30/2020 05:00:00 PM,117.238,-0.437,,
6739,04/30/2020 06:00:00 PM,117.394,-0.437,,
6740,04/30/2020 07:00:00 PM,117.537,-0.437,,
6741,04/30/2020 08:00:00 PM,117.679,-0.437,,
6742,04/30/2020 09:00:00 PM,117.822,-0.437,,
6743,04/30/2020 10:00:00 PM,117.965,-0.437,,
6744,04/30/2020 11:00:00 PM,118.108,-0.437,,
6745,05/01/2020 12:00:00 AM,118.263,-0.437,,
6746,05/01/2020 01:00:00 AM,118.406,-0.437,,
6747,05/01/2020 02:00:00 AM,118.562,-0.437,,
6748,05/01/2020 03:00:00 AM,118.718,-0.437,,
6749,05/01/2020 04:00:00 AM,118.873,-0.437,,
6750,05/01/2020 05:00:00 AM,119.029,-0.437,,
6751,05/01/2020 06:00:00 AM,119.185,-0.437,,
6752,05/01/2020 07:00:00 AM,119.328,-0.437,,
6753,05/01/2020 08:00:00 AM,119.496,-0.437,,
6754,05/01/2020 09:00:00 AM,119.678,-0.437,,
6755,05/01/2020 10:00:00 AM,119.847,-0.437,,
6756,05/01/2020 11:00:00 AM,120.029,-0.437,,
6757,05/01/2020 12:00:00 PM,120.171,-0.437,,
6758,05/01/2020 01:00:00 PM,120.327,-0.437,,
6759,05/01/2020 02:00:00 PM,120.509,-0.437,,
6760,05/01/2020 03:00:00 PM,120.691,-0.437,,
6761,05/01/2020 04:00:00 PM,120.873,-0.437,,
6762,05/01/2020 05:00:00 PM,121.054,-0.437,,
6763,05/01/2020 06:00:00 PM,121.236,-0.437,,
6764,05/01/2020 07:00:00 PM,121.405,-0.437,,
6765,05/01/2020 08:00:00 PM,121.600,-0.437,,
6766,05/01/2020 09:00:00 PM,121.808,-0.437,,
6767,05/01/2020 10:00:00 PM,122.002,-0.437,,
6768,05/01/2020 11:00:00 PM,122.223,-0.437,,
6769,05/02/2020 12:00:00 AM,122.444,-0.437,,
6770,05/02/2020 01:00:00 AM,122.678,-0.437,,
6771,05/02/2020 02:00:00 AM,122.912,-0.437,,
6772,05/02/2020 03:00:00 AM,123.120,-0.437,,
6773,05/02/2020 04:00:00 AM,123.306,-0.325,,
6774,05/02/2020 05:00:00 AM,123.540,-0.325,,
6775,05/02/2020 06:00:00 AM,123.761,-0.325,,
6776,05/02/2020 07:00:00 AM,123.969,-0.325,,
6777,05/02/2020 08:00:00 AM,124.164,-0.325,,
6778,05/02/2020 09:00:00 AM,124.359,-0.325,,
6779,05/02/2020 10:00:00 AM,124.580,-0.325,,
6780,05/02/2020 11:00:00 AM,124.762,-0.325,,
6781,05/02/2020 12:00:00 PM,124.983,-0.325,,
6782,05/02/2020 01:00:00 PM,125.191,-0.325,,
6783,05/02/2020 02:00:00 PM,125.412,-0.325,,
6784,05/02/2020 03:00:00 PM,125.633,-0.325,,
6785,05/02/2020 04:00:00 PM,125.867,-0.325,,
6786,05/02/2020 05:00:00 PM,126.101,-0.325,,
6787,05/02/2020 06:00:00 PM,126.335,-0.325,,
6788,05/02/2020 07:00:00 PM,126.595,-0.325,,
6789,05/02/2020 08:00:00 PM,126.842,-0.325,,
6790,05/02/2020 09:00:00 PM,127.089,-0.325,,
6791,05/02/2020 10:00:00 PM,127.349,-0.325,,
6792,05/02/2020 11:00:00 PM,127.609,-0.325,,
6793,05/03/2020 12:00:00 AM,127.882,-0.325,,
6794,05/03/2020 01:00:00 AM,128.143,-0.325,,
6795,05/03/2020 02:00:00 AM,128.416,-0.325,,
6796,05/03/2020 03:00:00 AM,128.676,-0.325,,
6797,05/03/2020 04:00:00 AM,128.936,-0.325,,
6798,05/03/2020 05:00:00 AM,129.235,-0.325,,
6799,05/03/2020 06:00:00 AM,129.561,-0.325,,
6800,05/03/2020 07:00:00 AM,129.886,-0.325,,
6801,05/03/2020 08:00:00 AM,130.185,-0.325,,
6802,05/03/2020 09:00:00 AM,130.641,-0.325,,
6803,05/03/2020 10:00:00 AM,131.135,-0.325,,
6804,05/03/2020 11:00:00 AM,131.630,-0.325,,
6805,05/03/2020 12:00:00 PM,132.086,-0.325,,
6806,05/03/2020 01:00:00 PM,132.541,-0.325,,
6807,05/03/2020 02:00:00 PM,132.958,-0.325,,
6808,05/03/2020 03:00:00 PM,133.349,-0.325,,
6809,05/03/2020 04:00:00 PM,133.740,-0.325,,
6810,05/03/2020 05:00:00 PM,134.091,-0.325,,
6811,05/03/2020 06:00:00 PM,134.456,-0.325,,
6812,05/03/2020 07:00:00 PM,134.808,-0.325,,
6813,05/03/2020 08:00:00 PM,135.160,-0.325,,
6814,05/03/2020 09:00:00 PM,135.524,-0.325,,
6815,05/03/2020 10:00:00 PM,135.876,-0.325,,
