Plot Title: 21752977,,,,,,,,
#,"Date Time, GMT+06:00","Abs Pres, kPa (LGR S/N: 21752977, SEN S/N: 21752977)","Temp, °C (LGR S/N: 21752977, SEN S/N: 21752977)",Coupler Detached (LGR S/N: 21752977),Coupler Attached (LGR S/N: 21752977),Host Connected (LGR S/N: 21752977),Stopped (LGR S/N: 21752977),End Of File (LGR S/N: 21752977)
2300,10/13/2023 07:00:00 AM,64.885,-0.549,,,,,
2301,10/13/2023 08:00:00 AM,64.875,-0.437,,,,,
2302,10/13/2023 09:00:00 AM,64.88,0.563,,,,,
2303,10/13/2023 10:00:00 AM,64.889,2.088,,,,,
2304,10/13/2023 11:00:00 AM,64.88,4.415,,,,,
2305,10/13/2023 12:00:00 PM,64.853,6.471,,,,,
2306,10/13/2023 01:00:00 PM,64.807,7.682,,,,,
2307,10/13/2023 02:00:00 PM,64.72,8.382,,,,,
2308,10/13/2023 03:00:00 PM,64.655,7.782,,,,,
2309,10/13/2023 04:00:00 PM,64.674,11.528,,,,,
2310,10/13/2023 05:00:00 PM,64.648,10.357,,,,,
2311,10/13/2023 06:00:00 PM,64.591,7.079,,,,,
2312,10/13/2023 07:00:00 PM,64.653,5.45,,,,,
2313,10/13/2023 08:00:00 PM,64.642,4.311,,,,,
2314,10/13/2023 09:00:00 PM,64.635,3.367,,,,,
2315,10/13/2023 10:00:00 PM,64.658,3.155,,,,,
2316,10/13/2023 11:00:00 PM,64.634,2.624,,,,,
2317,10/14/2023 12:00:00 AM,64.59,2.088,,,,,
2318,10/14/2023 01:00:00 AM,64.564,1.656,,,,,
2319,10/14/2023 02:00:00 AM,64.537,1.33,,,,,
2320,10/14/2023 03:00:00 AM,64.525,0.01,,,,,
2321,10/14/2023 04:00:00 AM,64.494,0.343,,,,,
2322,10/14/2023 05:00:00 AM,64.527,-0.325,,,,,
2323,10/14/2023 06:00:00 AM,64.509,-1.001,,,,,
2324,10/14/2023 07:00:00 AM,64.529,-1.341,,,,,
2325,10/14/2023 08:00:00 AM,64.529,-1.456,,,,,
2326,10/14/2023 09:00:00 AM,64.549,-2.03,,,,,
2327,10/14/2023 10:00:00 AM,64.548,-1.001,,,,,
2328,10/14/2023 11:00:00 AM,64.553,0.453,,,,,
2329,10/14/2023 12:00:00 PM,64.566,-0.213,,,,,
2330,10/14/2023 01:00:00 PM,64.523,0.563,,,,,
2331,10/14/2023 02:00:00 PM,64.528,1.221,,,,,
2332,10/14/2023 03:00:00 PM,64.505,1.656,,,,,
2333,10/14/2023 04:00:00 PM,64.526,1.439,,,,,
2334,10/14/2023 05:00:00 PM,64.563,0.453,,,,,
2335,10/14/2023 06:00:00 PM,64.518,-0.774,,,,,
2336,10/14/2023 07:00:00 PM,64.568,-2.145,,,,,
2337,10/14/2023 08:00:00 PM,64.576,-2.844,,,,,
2338,10/14/2023 09:00:00 PM,64.583,-3.553,,,,,
2339,10/14/2023 10:00:00 PM,64.581,-3.911,,,,,
2340,10/14/2023 11:00:00 PM,64.575,-3.197,,,,,
2341,10/15/2023 12:00:00 AM,64.575,-3.197,,,,,
2342,10/15/2023 01:00:00 AM,64.543,-3.672,,,,,
2343,10/15/2023 02:00:00 AM,64.524,-3.553,,,,,
2344,10/15/2023 03:00:00 AM,64.472,-3.911,,,,,
2345,10/15/2023 04:00:00 AM,64.461,-4.031,,,,,
2346,10/15/2023 05:00:00 AM,64.45,-4.272,,,,,
2347,10/15/2023 06:00:00 AM,64.469,-4.393,,,,,
2348,10/15/2023 07:00:00 AM,64.456,-4.758,,,,,
2349,10/15/2023 08:00:00 AM,64.486,-4.636,,,,,
2350,10/15/2023 09:00:00 AM,64.557,-2.61,,,,,
2351,10/15/2023 10:00:00 AM,64.589,-1.57,,,,,
2352,10/15/2023 11:00:00 AM,64.604,0.121,,,,,
2353,10/15/2023 12:00:00 PM,64.606,1.439,,,,,
2354,10/15/2023 01:00:00 PM,64.586,2.517,,,,,
2355,10/15/2023 02:00:00 PM,64.598,3.893,,,,,
2356,10/15/2023 03:00:00 PM,64.599,5.655,,,,,
2357,10/15/2023 04:00:00 PM,64.655,5.86,,,,,
2358,10/15/2023 05:00:00 PM,64.686,7.28,,,,,
2359,10/15/2023 06:00:00 PM,64.638,3.893,,,,,
2360,10/15/2023 07:00:00 PM,64.662,1.872,,,,,
2361,10/15/2023 08:00:00 PM,64.67,0.784,,,,,
2362,10/15/2023 09:00:00 PM,64.694,0.121,,,,,
2363,10/15/2023 10:00:00 PM,64.707,-0.662,,,,,
2364,10/15/2023 11:00:00 PM,64.727,-1.228,,,,,
2365,10/16/2023 12:00:00 AM,64.688,-1.914,,,,,
2366,10/16/2023 01:00:00 AM,64.677,-2.145,,,,,
2367,10/16/2023 02:00:00 AM,64.647,-2.377,,,,,
2368,10/16/2023 03:00:00 AM,64.607,-2.61,,,,,
2369,10/16/2023 04:00:00 AM,64.617,-2.727,,,,,
2370,10/16/2023 05:00:00 AM,64.595,-3.079,,,,,
2371,10/16/2023 06:00:00 AM,64.615,-3.197,,,,,
2372,10/16/2023 07:00:00 AM,64.634,-3.316,,,,,
2373,10/16/2023 08:00:00 AM,64.664,-3.316,,,,,
2374,10/16/2023 09:00:00 AM,64.706,-2.61,,,,,
2375,10/16/2023 10:00:00 AM,64.737,-1.456,,,,,
2376,10/16/2023 11:00:00 AM,64.779,0.893,,,,,
2377,10/16/2023 12:00:00 PM,64.806,2.41,,,,,
2378,10/16/2023 01:00:00 PM,64.803,3.472,,,,,
2379,10/16/2023 02:00:00 PM,64.767,4.623,,,,,
2380,10/16/2023 03:00:00 PM,64.788,8.481,,,,,
2381,10/16/2023 04:00:00 PM,64.816,11.139,,,,,
2382,10/16/2023 05:00:00 PM,64.76,10.651,,,,,
2383,10/16/2023 06:00:00 PM,64.767,7.682,,,,,
2384,10/16/2023 07:00:00 PM,64.763,4.207,,,,,
2385,10/16/2023 08:00:00 PM,64.8,2.943,,,,,
2386,10/16/2023 09:00:00 PM,64.811,1.872,,,,,
2387,10/16/2023 10:00:00 PM,64.799,0.893,,,,,
2388,10/16/2023 11:00:00 PM,64.803,0.232,,,,,
2389,10/17/2023 12:00:00 AM,64.785,-0.437,,,,,
2390,10/17/2023 01:00:00 AM,64.767,-0.887,,,,,
2391,10/17/2023 02:00:00 AM,64.747,-1.57,,,,,
2392,10/17/2023 03:00:00 AM,64.747,-2.03,,,,,
2393,10/17/2023 04:00:00 AM,64.707,-2.261,,,,,
2394,10/17/2023 05:00:00 AM,64.716,-2.727,,,,,
2395,10/17/2023 06:00:00 AM,64.705,-2.844,,,,,
2396,10/17/2023 07:00:00 AM,64.714,-3.197,,,,,
2397,10/17/2023 08:00:00 AM,64.744,-3.079,,,,,
2398,10/17/2023 09:00:00 AM,64.797,-1.684,,,,,
2399,10/17/2023 10:00:00 AM,64.843,0.01,,,,,
2400,10/17/2023 11:00:00 AM,64.898,2.195,,,,,
2401,10/17/2023 12:00:00 PM,64.928,5.141,,,,,
2402,10/17/2023 01:00:00 PM,64.905,6.37,,,,,
2403,10/17/2023 02:00:00 PM,64.857,7.682,,,,,
2404,10/17/2023 03:00:00 PM,64.875,9.768,,,,,
2405,10/17/2023 04:00:00 PM,64.905,10.846,,,,,
2406,10/17/2023 05:00:00 PM,64.89,8.382,,,,,
2407,10/17/2023 06:00:00 PM,64.88,5.037,,,,,
2408,10/17/2023 07:00:00 PM,64.914,3.367,,,,,
2409,10/17/2023 08:00:00 PM,64.919,2.088,,,,,
2410,10/17/2023 09:00:00 PM,64.926,1.221,,,,,
2411,10/17/2023 10:00:00 PM,64.92,0.674,,,,,
2412,10/17/2023 11:00:00 PM,64.922,0.121,,,,,
2413,10/18/2023 12:00:00 AM,64.904,-0.325,,,,,
2414,10/18/2023 01:00:00 AM,64.906,-1.114,,,,,
2415,10/18/2023 02:00:00 AM,64.896,-1.228,,,,,
2416,10/18/2023 03:00:00 AM,64.906,-1.456,,,,,
2417,10/18/2023 04:00:00 AM,64.876,-1.684,,,,,
2418,10/18/2023 05:00:00 AM,64.846,-1.914,,,,,
2419,10/18/2023 06:00:00 AM,64.856,-2.261,,,,,
2420,10/18/2023 07:00:00 AM,64.865,-2.494,,,,,
2421,10/18/2023 08:00:00 AM,64.905,-2.261,,,,,
2422,10/18/2023 09:00:00 AM,64.956,-1.114,,,,,
2423,10/18/2023 10:00:00 AM,64.982,0.232,,,,,
2424,10/18/2023 11:00:00 AM,65.04,1.872,,,,,
2425,10/18/2023 12:00:00 PM,65.025,3.261,,,,,
2426,10/18/2023 01:00:00 PM,64.975,3.261,,,,,
2427,10/18/2023 02:00:00 PM,64.929,2.943,,,,,
2428,10/18/2023 03:00:00 PM,64.961,6.064,,,,,
2429,10/18/2023 04:00:00 PM,64.958,8.481,,,,,
2430,10/18/2023 05:00:00 PM,64.9,5.552,,,,,
2431,10/18/2023 06:00:00 PM,64.916,3.998,,,,,
2432,10/18/2023 07:00:00 PM,64.955,3.261,,,,,
2433,10/18/2023 08:00:00 PM,64.977,2.195,,,,,
2434,10/18/2023 09:00:00 PM,64.989,1.98,,,,,
2435,10/18/2023 10:00:00 PM,65.002,1.656,,,,,
2436,10/18/2023 11:00:00 PM,64.996,1.112,,,,,
2437,10/19/2023 12:00:00 AM,65.007,1.003,,,,,
2438,10/19/2023 01:00:00 AM,64.949,0.674,,,,,
2439,10/19/2023 02:00:00 AM,64.953,0.01,,,,,
2440,10/19/2023 03:00:00 AM,64.915,-0.774,,,,,
2441,10/19/2023 04:00:00 AM,64.916,-1.456,,,,,
2442,10/19/2023 05:00:00 AM,64.906,-1.914,,,,,
2443,10/19/2023 06:00:00 AM,64.925,-2.261,,,,,
2444,10/19/2023 07:00:00 AM,64.915,-2.494,,,,,
2445,10/19/2023 08:00:00 AM,64.965,-2.261,,,,,
2446,10/19/2023 09:00:00 AM,65.005,-1.228,,,,,
2447,10/19/2023 10:00:00 AM,65.032,0.121,,,,,
2448,10/19/2023 11:00:00 AM,65.053,1.548,,,,,
2449,10/19/2023 12:00:00 PM,65.066,3.155,,,,,
2450,10/19/2023 01:00:00 PM,65.009,2.943,,,,,
2451,10/19/2023 02:00:00 PM,64.953,3.472,,,,,
2452,10/19/2023 03:00:00 PM,64.96,1.872,,,,,
2453,10/19/2023 04:00:00 PM,65.023,4.831,,,,,
2454,10/19/2023 05:00:00 PM,64.98,5.552,,,,,
2455,10/19/2023 06:00:00 PM,64.968,3.788,,,,,
2456,10/19/2023 07:00:00 PM,64.988,2.088,,,,,
2457,10/19/2023 08:00:00 PM,64.996,1.112,,,,,
2458,10/19/2023 09:00:00 PM,65.01,0.563,,,,,
2459,10/19/2023 10:00:00 PM,65.011,0.343,,,,,
2460,10/19/2023 11:00:00 PM,64.994,-0.437,,,,,
2461,10/20/2023 12:00:00 AM,64.965,-1.001,,,,,
2462,10/20/2023 01:00:00 AM,64.946,-1.341,,,,,
2463,10/20/2023 02:00:00 AM,64.906,-1.799,,,,,
2464,10/20/2023 03:00:00 AM,64.856,-2.145,,,,,
2465,10/20/2023 04:00:00 AM,64.836,-2.377,,,,,
2466,10/20/2023 05:00:00 AM,64.835,-2.494,,,,,
2467,10/20/2023 06:00:00 AM,64.835,-2.727,,,,,
2468,10/20/2023 07:00:00 AM,64.794,-2.962,,,,,
2469,10/20/2023 08:00:00 AM,64.824,-2.962,,,,,
2470,10/20/2023 09:00:00 AM,64.876,-1.684,,,,,
2471,10/20/2023 10:00:00 AM,64.874,-0.213,,,,,
2472,10/20/2023 11:00:00 AM,64.877,1.112,,,,,
2473,10/20/2023 12:00:00 PM,64.874,3.367,,,,,
2474,10/20/2023 01:00:00 PM,64.83,4.415,,,,,
2475,10/20/2023 02:00:00 PM,64.761,5.552,,,,,
2476,10/20/2023 03:00:00 PM,64.793,9.077,,,,,
2477,10/20/2023 04:00:00 PM,64.808,10.357,,,,,
2478,10/20/2023 05:00:00 PM,64.747,6.775,,,,,
2479,10/20/2023 06:00:00 PM,64.774,5.347,,,,,
2480,10/20/2023 07:00:00 PM,64.813,3.472,,,,,
2481,10/20/2023 08:00:00 PM,64.831,2.837,,,,,
2482,10/20/2023 09:00:00 PM,64.841,1.872,,,,,
2483,10/20/2023 10:00:00 PM,64.856,1.33,,,,,
2484,10/20/2023 11:00:00 PM,64.849,0.784,,,,,
2485,10/21/2023 12:00:00 AM,64.832,0.343,,,,,
2486,10/21/2023 01:00:00 AM,64.815,-0.437,,,,,
2487,10/21/2023 02:00:00 AM,64.796,-0.887,,,,,
2488,10/21/2023 03:00:00 AM,64.777,-1.341,,,,,
2489,10/21/2023 04:00:00 AM,64.737,-2.03,,,,,
2490,10/21/2023 05:00:00 AM,64.717,-2.377,,,,,
2491,10/21/2023 06:00:00 AM,64.757,-2.261,,,,,
2492,10/21/2023 07:00:00 AM,64.726,-2.61,,,,,
2493,10/21/2023 08:00:00 AM,64.786,-2.377,,,,,
2494,10/21/2023 09:00:00 AM,64.796,-2.145,,,,,
2495,10/21/2023 10:00:00 AM,64.836,-0.887,,,,,
2496,10/21/2023 11:00:00 AM,64.899,0.784,,,,,
2497,10/21/2023 12:00:00 PM,64.904,1.439,,,,,
2498,10/21/2023 01:00:00 PM,64.87,2.943,,,,,
2499,10/21/2023 02:00:00 PM,64.84,4.415,,,,,
2500,10/21/2023 03:00:00 PM,64.828,4.519,,,,,
2501,10/21/2023 04:00:00 PM,64.884,7.381,,,,,
2502,10/21/2023 05:00:00 PM,64.853,5.962,,,,,
2503,10/21/2023 06:00:00 PM,64.885,4.727,,,,,
2504,10/21/2023 07:00:00 PM,64.912,3.578,,,,,
2505,10/21/2023 08:00:00 PM,64.9,1.98,,,,,
2506,10/21/2023 09:00:00 PM,64.896,1.221,,,,,
2507,10/21/2023 10:00:00 PM,64.9,0.674,,,,,
2508,10/21/2023 11:00:00 PM,64.863,0.01,,,,,
2509,10/22/2023 12:00:00 AM,64.845,-0.437,,,,,
2510,10/22/2023 01:00:00 AM,64.787,-1.001,,,,,
2511,10/22/2023 02:00:00 AM,64.767,-1.341,,,,,
2512,10/22/2023 03:00:00 AM,64.728,-1.684,,,,,
2513,10/22/2023 04:00:00 AM,64.678,-1.799,,,,,
2514,10/22/2023 05:00:00 AM,64.677,-2.145,,,,,
2515,10/22/2023 06:00:00 AM,64.667,-2.261,,,,,
2516,10/22/2023 07:00:00 AM,64.647,-2.377,,,,,
2517,10/22/2023 08:00:00 AM,64.677,-2.261,,,,,
2518,10/22/2023 09:00:00 AM,64.658,-1.799,,,,,
2519,10/22/2023 10:00:00 AM,64.697,-0.774,,,,,
2520,10/22/2023 11:00:00 AM,64.708,1.112,,,,,
2521,10/22/2023 12:00:00 PM,64.675,2.517,,,,,
2522,10/22/2023 01:00:00 PM,64.61,4.415,,,,,
2523,10/22/2023 02:00:00 PM,64.567,3.998,,,,,
2524,10/22/2023 03:00:00 PM,64.59,7.983,,,,,
2525,10/22/2023 04:00:00 PM,64.516,5.86,,,,,
2526,10/22/2023 05:00:00 PM,64.515,2.624,,,,,
2527,10/22/2023 06:00:00 PM,64.487,1.33,,,,,
2528,10/22/2023 07:00:00 PM,64.546,-0.213,,,,,
2529,10/22/2023 08:00:00 PM,64.558,-0.887,,,,,
2530,10/22/2023 09:00:00 PM,64.579,-1.684,,,,,
2531,10/22/2023 10:00:00 PM,64.578,-2.03,,,,,
2532,10/22/2023 11:00:00 PM,64.547,-2.61,,,,,
2533,10/23/2023 12:00:00 AM,64.517,-2.844,,,,,
2534,10/23/2023 01:00:00 AM,64.497,-2.844,,,,,
2535,10/23/2023 02:00:00 AM,64.497,-2.844,,,,,
2536,10/23/2023 03:00:00 AM,64.448,-2.61,,,,,
2537,10/23/2023 04:00:00 AM,64.409,-2.494,,,,,
2538,10/23/2023 05:00:00 AM,64.457,-3.079,,,,,
2539,10/23/2023 06:00:00 AM,64.448,-2.844,,,,,
2540,10/23/2023 07:00:00 AM,64.489,-2.261,,,,,
2541,10/23/2023 08:00:00 AM,64.539,-2.03,,,,,
2542,10/23/2023 09:00:00 AM,64.548,-2.145,,,,,
2543,10/23/2023 10:00:00 AM,64.588,-1.114,,,,,
2544,10/23/2023 11:00:00 AM,64.586,-0.213,,,,,
2545,10/23/2023 12:00:00 PM,64.597,-0.662,,,,,
2546,10/23/2023 01:00:00 PM,64.586,-0.102,,,,,
2547,10/23/2023 02:00:00 PM,64.567,-0.437,,,,,
2548,10/23/2023 03:00:00 PM,64.538,-0.774,,,,,
2549,10/23/2023 04:00:00 PM,64.578,-1.114,,,,,
2550,10/23/2023 05:00:00 PM,64.579,-1.914,,,,,
2551,10/23/2023 06:00:00 PM,64.608,-1.914,,,,,
2552,10/23/2023 07:00:00 PM,64.647,-2.494,,,,,
2553,10/23/2023 08:00:00 PM,64.664,-3.316,,,,,
2554,10/23/2023 09:00:00 PM,64.662,-3.553,,,,,
2555,10/23/2023 10:00:00 PM,64.701,-3.792,,,,,
2556,10/23/2023 11:00:00 PM,64.711,-3.792,,,,,
2557,10/24/2023 12:00:00 AM,64.711,-3.672,,,,,
2558,10/24/2023 01:00:00 AM,64.711,-3.792,,,,,
2559,10/24/2023 02:00:00 AM,64.706,-4.393,,,,,
2560,10/24/2023 03:00:00 AM,64.701,-3.792,,,,,
2561,10/24/2023 04:00:00 AM,64.692,-3.672,,,,,
2562,10/24/2023 05:00:00 AM,64.701,-3.672,,,,,
2563,10/24/2023 06:00:00 AM,64.711,-3.672,,,,,
2564,10/24/2023 07:00:00 AM,64.752,-3.434,,,,,
2565,10/24/2023 08:00:00 AM,64.771,-3.672,,,,,
2566,10/24/2023 09:00:00 AM,64.825,-2.727,,,,,
2567,10/24/2023 10:00:00 AM,64.837,-1.799,,,,,
2568,10/24/2023 11:00:00 AM,64.847,-1.799,,,,,
2569,10/24/2023 12:00:00 PM,64.866,-0.774,,,,,
2570,10/24/2023 01:00:00 PM,64.836,-0.662,,,,,
2571,10/24/2023 02:00:00 PM,64.859,0.784,,,,,
2572,10/24/2023 03:00:00 PM,64.848,1.003,,,,,
2573,10/24/2023 04:00:00 PM,64.911,2.837,,,,,
2574,10/24/2023 05:00:00 PM,64.902,2.73,,,,,
2575,10/24/2023 06:00:00 PM,64.856,-0.887,,,,,
2576,10/24/2023 07:00:00 PM,64.886,-1.914,,,,,
2577,10/24/2023 08:00:00 PM,64.885,-2.61,,,,,
2578,10/24/2023 09:00:00 PM,64.891,-3.434,,,,,
2579,10/24/2023 10:00:00 PM,64.891,-3.434,,,,,
2580,10/24/2023 11:00:00 PM,64.901,-3.434,,,,,
2581,10/25/2023 12:00:00 AM,64.826,-4.272,,,,,
2582,10/25/2023 01:00:00 AM,64.826,-4.272,,,,,
2583,10/25/2023 02:00:00 AM,64.815,-4.393,,,,,
2584,10/25/2023 03:00:00 AM,64.793,-4.636,,,,,
2585,10/25/2023 04:00:00 AM,64.76,-5.003,,,,,
2586,10/25/2023 05:00:00 AM,64.76,-5.003,,,,,
2587,10/25/2023 06:00:00 AM,64.77,-5.003,,,,,
2588,10/25/2023 07:00:00 AM,64.768,-5.249,,,,,
2589,10/25/2023 08:00:00 AM,64.807,-5.249,,,,,
2590,10/25/2023 09:00:00 AM,64.84,-3.672,,,,,
2591,10/25/2023 10:00:00 AM,64.886,-2.03,,,,,
2592,10/25/2023 11:00:00 AM,64.933,-0.102,,,,,
2593,10/25/2023 12:00:00 PM,64.926,1.221,,,,,
2594,10/25/2023 01:00:00 PM,64.915,2.41,,,,,
2595,10/25/2023 02:00:00 PM,64.916,4.623,,,,,
2596,10/25/2023 03:00:00 PM,65.013,9.472,,,,,
2597,10/25/2023 04:00:00 PM,64.928,8.082,,,,,
2598,10/25/2023 05:00:00 PM,64.895,5.86,,,,,
2599,10/25/2023 06:00:00 PM,64.867,2.303,,,,,
2600,10/25/2023 07:00:00 PM,64.88,0.563,,,,,
2601,10/25/2023 08:00:00 PM,64.883,0.01,,,,,
2602,10/25/2023 09:00:00 PM,64.885,-0.549,,,,,
2603,10/25/2023 10:00:00 PM,64.866,-0.887,,,,,
2604,10/25/2023 11:00:00 PM,64.866,-1.001,,,,,
2605,10/26/2023 12:00:00 AM,64.827,-1.228,,,,,
2606,10/26/2023 01:00:00 AM,64.787,-1.684,,,,,
2607,10/26/2023 02:00:00 AM,64.747,-2.145,,,,,
2608,10/26/2023 03:00:00 AM,64.727,-2.145,,,,,
2609,10/26/2023 04:00:00 AM,64.706,-2.61,,,,,
2610,10/26/2023 05:00:00 AM,64.696,-2.727,,,,,
2611,10/26/2023 06:00:00 AM,64.645,-2.962,,,,,
2612,10/26/2023 07:00:00 AM,64.635,-3.079,,,,,
2613,10/26/2023 08:00:00 AM,64.665,-3.079,,,,,
2614,10/26/2023 09:00:00 AM,64.708,-1.914,,,,,
2615,10/26/2023 10:00:00 AM,64.726,-0.549,,,,,
2616,10/26/2023 11:00:00 AM,64.743,0.343,,,,,
2617,10/26/2023 12:00:00 PM,64.715,1.439,,,,,
2618,10/26/2023 01:00:00 PM,64.672,2.837,,,,,
2619,10/26/2023 02:00:00 PM,64.663,4.207,,,,,
2620,10/26/2023 03:00:00 PM,64.743,8.68,,,,,
2621,10/26/2023 04:00:00 PM,64.67,4.415,,,,,
2622,10/26/2023 05:00:00 PM,64.698,2.303,,,,,
2623,10/26/2023 06:00:00 PM,64.747,1.221,,,,,
2624,10/26/2023 07:00:00 PM,64.77,0.674,,,,,
2625,10/26/2023 08:00:00 PM,64.772,0.343,,,,,
2626,10/26/2023 09:00:00 PM,64.766,-0.437,,,,,
2627,10/26/2023 10:00:00 PM,64.797,-1.57,,,,,
2628,10/26/2023 11:00:00 PM,64.786,-2.261,,,,,
2629,10/27/2023 12:00:00 AM,64.756,-2.61,,,,,
2630,10/27/2023 01:00:00 AM,64.745,-2.844,,,,,
2631,10/27/2023 02:00:00 AM,64.735,-2.962,,,,,
2632,10/27/2023 03:00:00 AM,64.737,-2.377,,,,,
2633,10/27/2023 04:00:00 AM,64.686,-2.61,,,,,
2634,10/27/2023 05:00:00 AM,64.666,-2.727,,,,,
2635,10/27/2023 06:00:00 AM,64.645,-2.962,,,,,
2636,10/27/2023 07:00:00 AM,64.646,-2.844,,,,,
2637,10/27/2023 08:00:00 AM,64.666,-2.61,,,,,
2638,10/27/2023 09:00:00 AM,64.698,-1.684,,,,,
2639,10/27/2023 10:00:00 AM,64.688,-1.799,,,,,
2640,10/27/2023 11:00:00 AM,64.698,-1.456,,,,,
2641,10/27/2023 12:00:00 PM,64.687,-0.662,,,,,
2642,10/27/2023 01:00:00 PM,64.665,-0.102,,,,,
2643,10/27/2023 02:00:00 PM,64.651,0.674,,,,,
2644,10/27/2023 03:00:00 PM,64.634,0.121,,,,,
2645,10/27/2023 04:00:00 PM,64.633,0.453,,,,,
2646,10/27/2023 05:00:00 PM,64.623,0.453,,,,,
2647,10/27/2023 06:00:00 PM,64.628,-0.887,,,,,
2648,10/27/2023 07:00:00 PM,64.668,-1.228,,,,,
2649,10/27/2023 08:00:00 PM,64.708,-1.57,,,,,
2650,10/27/2023 09:00:00 PM,64.718,-1.799,,,,,
2651,10/27/2023 10:00:00 PM,64.717,-2.03,,,,,
2652,10/27/2023 11:00:00 PM,64.707,-2.145,,,,,
2653,10/28/2023 12:00:00 AM,64.676,-2.844,,,,,
2654,10/28/2023 01:00:00 AM,64.686,-2.61,,,,,
2655,10/28/2023 02:00:00 AM,64.695,-2.844,,,,,
2656,10/28/2023 03:00:00 AM,64.654,-3.316,,,,,
2657,10/28/2023 04:00:00 AM,64.614,-3.434,,,,,
2658,10/28/2023 05:00:00 AM,64.635,-3.197,,,,,
2659,10/28/2023 06:00:00 AM,64.623,-3.434,,,,,
2660,10/28/2023 07:00:00 AM,64.645,-3.079,,,,,
2661,10/28/2023 08:00:00 AM,64.674,-3.197,,,,,
2662,10/28/2023 09:00:00 AM,64.726,-2.494,,,,,
2663,10/28/2023 10:00:00 AM,64.737,-1.684,,,,,
2664,10/28/2023 11:00:00 AM,64.795,-0.437,,,,,
2665,10/28/2023 12:00:00 PM,64.795,1.439,,,,,
2666,10/28/2023 01:00:00 PM,64.749,0.893,,,,,
2667,10/28/2023 02:00:00 PM,64.752,1.764,,,,,
2668,10/28/2023 03:00:00 PM,64.82,4.415,,,,,
2669,10/28/2023 04:00:00 PM,64.835,4.727,,,,,
2670,10/28/2023 05:00:00 PM,64.789,2.088,,,,,
2671,10/28/2023 06:00:00 PM,64.775,-0.325,,,,,
2672,10/28/2023 07:00:00 PM,64.797,-1.456,,,,,
2673,10/28/2023 08:00:00 PM,64.817,-1.456,,,,,
2674,10/28/2023 09:00:00 PM,64.817,-1.799,,,,,
2675,10/28/2023 10:00:00 PM,64.807,-2.03,,,,,
2676,10/28/2023 11:00:00 PM,64.796,-2.377,,,,,
2677,10/29/2023 12:00:00 AM,64.765,-2.844,,,,,
2678,10/29/2023 01:00:00 AM,64.775,-2.727,,,,,
2679,10/29/2023 02:00:00 AM,64.736,-2.494,,,,,
2680,10/29/2023 03:00:00 AM,64.717,-2.261,,,,,
2681,10/29/2023 04:00:00 AM,64.697,-2.145,,,,,
2682,10/29/2023 05:00:00 AM,64.717,-2.145,,,,,
2683,10/29/2023 06:00:00 AM,64.707,-2.145,,,,,
2684,10/29/2023 07:00:00 AM,64.707,-2.377,,,,,
2685,10/29/2023 08:00:00 AM,64.757,-2.03,,,,,
2686,10/29/2023 09:00:00 AM,64.807,-1.799,,,,,
2687,10/29/2023 10:00:00 AM,64.847,-1.341,,,,,
2688,10/29/2023 11:00:00 AM,64.876,-1.001,,,,,
2689,10/29/2023 12:00:00 PM,64.91,0.563,,,,,
2690,10/29/2023 01:00:00 PM,64.879,0.784,,,,,
2691,10/29/2023 02:00:00 PM,64.898,1.003,,,,,
2692,10/29/2023 03:00:00 PM,64.947,3.893,,,,,
2693,10/29/2023 04:00:00 PM,64.893,2.624,,,,,
2694,10/29/2023 05:00:00 PM,64.95,3.683,,,,,
2695,10/29/2023 06:00:00 PM,64.955,1.33,,,,,
2696,10/29/2023 07:00:00 PM,64.983,0.01,,,,,
2697,10/29/2023 08:00:00 PM,65.005,-0.662,,,,,
2698,10/29/2023 09:00:00 PM,64.976,-1.341,,,,,
2699,10/29/2023 10:00:00 PM,64.986,-1.341,,,,,
2700,10/29/2023 11:00:00 PM,64.985,-1.799,,,,,
2701,10/30/2023 12:00:00 AM,64.946,-2.03,,,,,
2702,10/30/2023 01:00:00 AM,64.946,-1.914,,,,,
2703,10/30/2023 02:00:00 AM,64.916,-2.03,,,,,
2704,10/30/2023 03:00:00 AM,64.905,-2.377,,,,,
2705,10/30/2023 04:00:00 AM,64.875,-2.377,,,,,
2706,10/30/2023 05:00:00 AM,64.885,-2.494,,,,,
2707,10/30/2023 06:00:00 AM,64.894,-2.727,,,,,
2708,10/30/2023 07:00:00 AM,64.873,-2.962,,,,,
2709,10/30/2023 08:00:00 AM,64.883,-3.079,,,,,
2710,10/30/2023 09:00:00 AM,64.936,-2.03,,,,,
2711,10/30/2023 10:00:00 AM,64.982,0.232,,,,,
2712,10/30/2023 11:00:00 AM,65.006,1.112,,,,,
2713,10/30/2023 12:00:00 PM,65.03,1.872,,,,,
2714,10/30/2023 01:00:00 PM,64.997,3.155,,,,,
2715,10/30/2023 02:00:00 PM,65.004,5.347,,,,,
2716,10/30/2023 03:00:00 PM,65.019,7.582,,,,,
2717,10/30/2023 04:00:00 PM,64.994,6.877,,,,,
2718,10/30/2023 05:00:00 PM,64.982,5.45,,,,,
2719,10/30/2023 06:00:00 PM,64.974,1.439,,,,,
2720,10/30/2023 07:00:00 PM,64.991,0.343,,,,,
2721,10/30/2023 08:00:00 PM,65.013,-0.102,,,,,
2722,10/30/2023 09:00:00 PM,64.975,-0.774,,,,,
